key,0,1,2,3,4,5,6,7,8,9,10
43,5,0,"ui/icon/199000/199004.tex",0,"BannerCondition#1",0,0,0,1,3,"贴纸"
44,5,0,"ui/icon/199000/199005.tex",0,"BannerCondition#1",0,0,0,1,4,"地图"
45,5,0,"ui/icon/199000/199006.tex",0,"BannerCondition#1",0,0,0,1,5,"蝴蝶结"
46,5,0,"ui/icon/199000/199007.tex",0,"BannerCondition#1",0,0,0,1,6,"信件"
47,5,0,"ui/icon/199000/199008.tex",0,"BannerCondition#1",0,0,0,1,7,"音符"
48,5,0,"ui/icon/199000/199009.tex",0,"BannerCondition#1",0,0,0,1,8,"花束"
49,5,0,"ui/icon/199000/199010.tex",0,"BannerCondition#1",0,0,0,1,9,"记事贴"
50,5,0,"ui/icon/199000/199011.tex",0,"BannerCondition#1",0,0,0,1,10,"邮票"
51,2,0,"ui/icon/194000/194201.tex",0,"BannerCondition#156",0,0,0,2,2000,"剑术师"
52,2,0,"ui/icon/194000/194202.tex",0,"BannerCondition#157",0,0,0,2,2001,"斧术师"
53,2,0,"ui/icon/194000/194203.tex",0,"BannerCondition#158",0,0,0,2,2002,"幻术师"
54,2,0,"ui/icon/194000/194204.tex",0,"BannerCondition#159",0,0,0,2,2003,"格斗家"
55,2,0,"ui/icon/194000/194205.tex",0,"BannerCondition#160",0,0,0,2,2004,"枪术师"
56,2,0,"ui/icon/194000/194206.tex",0,"BannerCondition#161",0,0,0,2,2005,"双剑师"
57,2,0,"ui/icon/194000/194207.tex",0,"BannerCondition#162",0,0,0,2,2006,"弓箭手"
58,2,0,"ui/icon/194000/194208.tex",0,"BannerCondition#163",0,0,0,2,2007,"咒术师"
59,2,0,"ui/icon/194000/194209.tex",0,"BannerCondition#164",0,0,0,2,2008,"秘术师"
60,2,0,"ui/icon/194000/194210.tex",0,"BannerCondition#300",0,0,0,2,2050,"骑士"
61,2,0,"ui/icon/194000/194211.tex",0,"BannerCondition#301",0,0,0,2,2051,"战士"
62,2,0,"ui/icon/194000/194212.tex",0,"BannerCondition#302",0,0,0,2,2052,"暗黑骑士"
63,2,0,"ui/icon/194000/194213.tex",0,"BannerCondition#303",0,0,0,2,2053,"绝枪战士"
64,2,0,"ui/icon/194000/194214.tex",0,"BannerCondition#304",0,0,0,2,2054,"白魔法师"
65,2,0,"ui/icon/194000/194215.tex",0,"BannerCondition#305",0,0,0,2,2055,"学者"
66,2,0,"ui/icon/194000/194216.tex",0,"BannerCondition#306",0,0,0,2,2056,"占星术士"
67,2,0,"ui/icon/194000/194217.tex",0,"BannerCondition#307",0,0,0,2,2057,"贤者"
68,2,0,"ui/icon/194000/194218.tex",0,"BannerCondition#308",0,0,0,2,2058,"武僧"
69,2,0,"ui/icon/194000/194219.tex",0,"BannerCondition#309",0,0,0,2,2059,"龙骑士"
70,2,0,"ui/icon/194000/194220.tex",0,"BannerCondition#310",0,0,0,2,2060,"忍者"
71,2,0,"ui/icon/194000/194221.tex",0,"BannerCondition#311",0,0,0,2,2061,"武士"
72,2,0,"ui/icon/194000/194222.tex",0,"BannerCondition#312",0,0,0,2,2062,"钐镰客"
73,2,0,"ui/icon/194000/194223.tex",0,"BannerCondition#313",0,0,0,2,2064,"吟游诗人"
74,2,0,"ui/icon/194000/194224.tex",0,"BannerCondition#314",0,0,0,2,2065,"机工士"
75,2,0,"ui/icon/194000/194225.tex",0,"BannerCondition#315",0,0,0,2,2066,"舞者"
76,2,0,"ui/icon/194000/194226.tex",0,"BannerCondition#316",0,0,0,2,2067,"黑魔法师"
77,2,0,"ui/icon/194000/194227.tex",0,"BannerCondition#317",0,0,0,2,2068,"召唤师"
78,2,0,"ui/icon/194000/194228.tex",0,"BannerCondition#318",0,0,0,2,2069,"赤魔法师"
79,2,0,"ui/icon/194000/194229.tex",0,"BannerCondition#232",0,0,0,2,2071,"青魔法师"
80,2,0,"ui/icon/194000/194230.tex",0,"BannerCondition#268",0,0,0,2,2100,"刻木匠"
81,2,0,"ui/icon/194000/194231.tex",0,"BannerCondition#269",0,0,0,2,2101,"锻铁匠"
82,2,0,"ui/icon/194000/194232.tex",0,"BannerCondition#270",0,0,0,2,2102,"铸甲匠"
83,2,0,"ui/icon/194000/194233.tex",0,"BannerCondition#271",0,0,0,2,2103,"雕金匠"
84,2,0,"ui/icon/194000/194234.tex",0,"BannerCondition#272",0,0,0,2,2104,"制革匠"
85,2,0,"ui/icon/194000/194235.tex",0,"BannerCondition#273",0,0,0,2,2105,"裁衣匠"
86,2,0,"ui/icon/194000/194236.tex",0,"BannerCondition#274",0,0,0,2,2106,"炼金术士"
87,2,0,"ui/icon/194000/194237.tex",0,"BannerCondition#275",0,0,0,2,2107,"烹调师"
88,2,0,"ui/icon/194000/194238.tex",0,"BannerCondition#285",0,0,0,2,2108,"采矿工"
89,2,0,"ui/icon/194000/194239.tex",0,"BannerCondition#286",0,0,0,2,2109,"园艺工"
90,2,0,"ui/icon/194000/194240.tex",0,"BannerCondition#287",0,0,0,2,2110,"捕鱼人"
91,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
92,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
93,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
94,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
95,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
96,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
97,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
98,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
99,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
100,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
101,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
102,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
103,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
104,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
105,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
106,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
107,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
108,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
109,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
110,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
111,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
112,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
113,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
114,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
115,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
116,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
117,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
118,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
119,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
120,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
121,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
122,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
123,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
124,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
125,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
126,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
127,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
128,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
129,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
130,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
131,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
132,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
133,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
134,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
135,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
136,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
137,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
138,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
139,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
140,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
141,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
142,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
143,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
144,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
145,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
146,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
147,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
148,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
149,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
150,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
151,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
152,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
153,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
154,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
155,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
156,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
157,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
158,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
159,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
160,1,0,"ui/icon/195000/195701.tex",0,"BannerCondition#319",0,0,0,4,2500,"巴哈姆特绝境战"
161,3,0,"ui/icon/197000/197701.tex",0,"BannerCondition#319",0,0,0,4,2500,"巴哈姆特绝境战"
162,4,0,"ui/icon/198000/198701.tex",0,"BannerCondition#319",0,0,0,4,2500,"巴哈姆特绝境战"
163,5,0,"ui/icon/199000/199701.tex",0,"BannerCondition#319",0,0,0,4,2500,"巴哈姆特绝境战"
164,1,0,"ui/icon/195000/195702.tex",0,"BannerCondition#320",0,0,0,4,2501,"究极神兵绝境战"
165,3,0,"ui/icon/197000/197702.tex",0,"BannerCondition#320",0,0,0,4,2501,"究极神兵绝境战"
166,4,0,"ui/icon/198000/198702.tex",0,"BannerCondition#320",0,0,0,4,2501,"究极神兵绝境战"
167,5,0,"ui/icon/199000/199702.tex",0,"BannerCondition#320",0,0,0,4,2501,"究极神兵绝境战"
168,1,0,"ui/icon/195000/195703.tex",0,"BannerCondition#321",0,0,0,4,2502,"亚历山大绝境战"
169,3,0,"ui/icon/197000/197703.tex",0,"BannerCondition#321",0,0,0,4,2502,"亚历山大绝境战"
170,4,0,"ui/icon/198000/198703.tex",0,"BannerCondition#321",0,0,0,4,2502,"亚历山大绝境战"
171,5,0,"ui/icon/199000/199703.tex",0,"BannerCondition#321",0,0,0,4,2502,"亚历山大绝境战"
172,1,0,"ui/icon/195000/195704.tex",0,"BannerCondition#322",0,0,0,4,2503,"幻想龙诗绝境战"
173,3,0,"ui/icon/197000/197704.tex",0,"BannerCondition#322",0,0,0,4,2503,"幻想龙诗绝境战"
174,4,0,"ui/icon/198000/198704.tex",0,"BannerCondition#322",0,0,0,4,2503,"幻想龙诗绝境战"
175,5,0,"ui/icon/199000/199704.tex",0,"BannerCondition#322",0,0,0,4,2503,"幻想龙诗绝境战"
176,2,0,"ui/icon/194000/194701.tex",0,"BannerCondition#343",0,0,0,4,2402,"多变迷宫：希拉狄哈水道"
177,3,0,"ui/icon/197000/197705.tex",0,"BannerCondition#343",0,0,0,4,2402,"多变迷宫：希拉狄哈水道"
178,0,0,,0,"BannerCondition#0",0,0,0,0,0,""
179,5,0,"ui/icon/199000/199966.tex",0,"BannerCondition#344",0,0,0,3,2315,"友好部族任务：奥密克戎族"
180,2,0,"ui/icon/194000/194012.tex",0,"BannerCondition#1",0,0,0,1,11,"咖啡厅"
181,2,0,"ui/icon/194000/194013.tex",0,"BannerCondition#1",0,0,0,1,12,"方块"
182,2,0,"ui/icon/194000/194014.tex",0,"BannerCondition#1",0,0,0,1,13,"闪闪发光"
183,2,0,"ui/icon/194000/194015.tex",0,"BannerCondition#1",0,0,0,1,14,"竖条纹"
184,2,0,"ui/icon/194000/194016.tex",0,"BannerCondition#1",0,0,0,1,15,"横条纹"
185,2,0,"ui/icon/194000/194017.tex",0,"BannerCondition#1",0,0,0,1,16,"心形"
186,2,0,"ui/icon/194000/194018.tex",0,"BannerCondition#1",0,0,0,1,17,"折线条纹"
187,2,0,"ui/icon/194000/194019.tex",0,"BannerCondition#1",0,0,0,1,18,"麻叶花纹"
188,2,0,"ui/icon/194000/194020.tex",0,"BannerCondition#1",0,0,0,1,19,"格子花纹"
189,2,0,"ui/icon/194000/194021.tex",0,"BannerCondition#1",0,0,0,1,20,"水晶"
190,1,0,"ui/icon/195000/195012.tex",0,"BannerCondition#1",0,0,0,1,11,"东方样式"
191,4,0,"ui/icon/198000/198012.tex",0,"BannerCondition#1",0,0,0,1,11,"折线"
192,4,0,"ui/icon/198000/198013.tex",0,"BannerCondition#1",0,0,0,1,12,"胶带纸：暖色"
193,4,0,"ui/icon/198000/198014.tex",0,"BannerCondition#1",0,0,0,1,13,"胶带纸：冷色"
194,5,0,"ui/icon/199000/199012.tex",0,"BannerCondition#1",0,0,0,1,11,"咖啡厅"
195,5,0,"ui/icon/199000/199013.tex",0,"BannerCondition#347",0,0,0,7,13,"吉他拨片"
196,5,0,"ui/icon/199000/199014.tex",0,"BannerCondition#347",0,0,0,7,12,"小提琴"
197,5,1,"ui/icon/234000/234401.tex",0,"BannerCondition#348",0,0,0,6,5600,"宠物：自走人偶001号"
198,5,1,"ui/icon/234000/234402.tex",0,"BannerCondition#349",0,0,0,6,5000,"宠物：巧儿陆行鸟"
199,5,1,"ui/icon/234000/234403.tex",0,"BannerCondition#350",0,0,0,6,5050,"宠物：爆弹仔"
200,5,1,"ui/icon/234000/234405.tex",0,"BannerCondition#351",608,0,793,6,5051,"宠物：贝希摩斯宝宝"
201,5,1,"ui/icon/234000/234412.tex",0,"BannerCondition#352",0,0,0,6,5052,"宠物：魔界花骨朵"
202,5,1,"ui/icon/234000/234424.tex",0,"BannerCondition#353",0,0,0,6,5061,"宠物：灰尘兔"
203,5,1,"ui/icon/234000/234429.tex",0,"BannerCondition#354",0,0,0,6,5062,"宠物：幼小仙人掌"
204,5,1,"ui/icon/234000/234430.tex",0,"BannerCondition#355",0,0,0,6,5063,"宠物：小壳蟹"
205,5,1,"ui/icon/234000/234436.tex",0,"BannerCondition#356",0,0,0,6,5075,"宠物：发芽小猩猩"
206,5,1,"ui/icon/234000/234439.tex",0,"BannerCondition#357",0,0,0,6,5076,"宠物：恶魔砖块"
207,5,1,"ui/icon/234000/234444.tex",0,"BannerCondition#358",609,0,0,6,5655,"宠物：手指光标"
208,5,1,"ui/icon/234000/234446.tex",0,"BannerCondition#359",0,0,0,6,5350,"宠物：卢恩人玩偶"
209,5,1,"ui/icon/234000/234450.tex",0,"BannerCondition#360",0,0,0,6,5064,"宠物：小狼"
210,5,1,"ui/icon/234000/234452.tex",0,"BannerCondition#361",0,0,0,6,5056,"宠物：长须小豹"
211,5,1,"ui/icon/234000/234453.tex",0,"BannerCondition#362",0,0,0,6,5059,"宠物：冬贝利玩偶"
212,5,1,"ui/icon/234000/234471.tex",0,"BannerCondition#363",0,0,0,6,5656,"宠物：魔法扫帚"
213,5,1,"ui/icon/234000/234472.tex",0,"BannerCondition#364",610,0,795,6,5002,"宠物：莫古力娃娃"
214,5,1,"ui/icon/234000/234487.tex",0,"BannerCondition#365",0,0,0,6,5201,"宠物：食果花鼠"
215,5,1,"ui/icon/234000/234507.tex",0,"BannerCondition#366",0,0,0,6,5202,"宠物：猫小胖"
216,5,1,"ui/icon/234000/234511.tex",0,"BannerCondition#367",0,0,0,6,5750,"宠物：河童童"
217,5,1,"ui/icon/234000/234542.tex",0,"BannerCondition#368",0,0,0,6,5650,"宠物：追踪系统"
218,5,1,"ui/icon/234000/234558.tex",0,"BannerCondition#369",0,0,0,6,5088,"宠物：猴面雀儿"
219,5,1,"ui/icon/234000/234566.tex",0,"BannerCondition#370",0,0,0,6,5090,"宠物：叶小妖妖"
220,5,1,"ui/icon/234000/234641.tex",0,"BannerCondition#371",0,0,0,6,5251,"宠物：獭獭"
221,5,1,"ui/icon/234000/234653.tex",0,"BannerCondition#372",0,0,0,6,5351,"宠物：迷你鲶鱼精"
222,5,1,"ui/icon/234000/234660.tex",0,"BannerCondition#373",0,0,0,6,5542,"宠物：迷你库洛"
223,5,1,"ui/icon/234000/234667.tex",0,"BannerCondition#374",0,0,0,6,5210,"宠物：豆豆柴"
224,5,1,"ui/icon/234000/234737.tex",0,"BannerCondition#375",0,0,0,6,5217,"宠物：隆卡的水蛇？"
225,5,1,"ui/icon/234000/234742.tex",0,"BannerCondition#376",0,0,0,6,5353,"宠物：大河狸"
226,5,1,"ui/icon/234000/234775.tex",0,"BannerCondition#377",0,0,0,6,5258,"宠物：鲨鱼指挥官"
227,5,1,"ui/icon/234000/234404.tex",0,"BannerCondition#378",611,0,796,6,5602,"宠物：凯特西娃娃"
228,5,1,"ui/icon/234000/234416.tex",0,"BannerCondition#379",0,0,0,6,5300,"宠物：青鸟"
229,5,1,"ui/icon/234000/234432.tex",0,"BannerCondition#380",0,0,0,6,5065,"宠物：渡渡鸟雏"
230,5,1,"ui/icon/234000/234435.tex",0,"BannerCondition#381",0,0,0,6,5074,"宠物：幼碧企鹅"
231,5,1,"ui/icon/234000/234441.tex",0,"BannerCondition#382",0,0,0,6,5077,"宠物：睡羊羊"
232,5,1,"ui/icon/234000/234442.tex",0,"BannerCondition#383",0,0,0,6,5066,"宠物：小小蔓德拉"
233,5,1,"ui/icon/234000/234462.tex",0,"BannerCondition#384",0,0,0,6,5080,"宠物：不说话的蜂鸟"
234,5,1,"ui/icon/234000/234475.tex",0,"BannerCondition#385",0,0,0,6,5082,"宠物：梦魔娃娃"
235,5,1,"ui/icon/234000/234476.tex",0,"BannerCondition#386",612,624,0,6,5570,"宠物：小小吉尔伽美什"
236,5,1,"ui/icon/234000/234477.tex",0,"BannerCondition#387",0,0,0,6,5067,"宠物：洋葱王子"
237,5,1,"ui/icon/234000/234478.tex",0,"BannerCondition#388",0,0,0,6,5068,"宠物：茄子骑士"
238,5,1,"ui/icon/234000/234479.tex",0,"BannerCondition#389",0,0,0,6,5069,"宠物：蒜头明星"
239,5,1,"ui/icon/234000/234480.tex",0,"BannerCondition#390",0,0,0,6,5070,"宠物：番茄国王"
240,5,1,"ui/icon/234000/234481.tex",0,"BannerCondition#391",0,0,0,6,5071,"宠物：蔓德拉王后"
241,5,1,"ui/icon/234000/234504.tex",0,"BannerCondition#392",0,0,0,6,5572,"宠物：迷你奥尔特罗斯"
242,5,1,"ui/icon/234000/234521.tex",0,"BannerCondition#393",0,0,0,6,5571,"宠物：恩奇都"
243,5,1,"ui/icon/234000/234529.tex",0,"BannerCondition#394",0,0,0,6,5085,"宠物：小小阿托莫斯"
244,5,1,"ui/icon/234000/234532.tex",0,"BannerCondition#395",0,0,0,6,5086,"宠物：风筝小猫"
245,5,1,"ui/icon/234000/234534.tex",0,"BannerCondition#396",0,0,0,6,5204,"宠物：小熊猫"
246,5,1,"ui/icon/234000/234564.tex",0,"BannerCondition#397",0,0,0,6,5304,"宠物：企鹅王子"
247,5,1,"ui/icon/234000/234600.tex",0,"BannerCondition#398",0,0,0,6,5751,"宠物：波奇"
248,5,1,"ui/icon/234000/234616.tex",0,"BannerCondition#399",0,0,0,6,5095,"宠物：疣猪小子"
249,5,1,"ui/icon/234000/234647.tex",0,"BannerCondition#400",0,0,0,6,5305,"宠物：旅雀儿"
250,5,1,"ui/icon/234000/234655.tex",0,"BannerCondition#401",0,0,0,6,5605,"宠物：迷你奇美拉"
251,5,1,"ui/icon/234000/234719.tex",0,"BannerCondition#402",0,0,0,6,5096,"宠物：小雪童子"
252,5,1,"ui/icon/234000/234642.tex",0,"BannerCondition#403",0,0,0,6,5207,"宠物：小妖狐"
253,5,1,"ui/icon/234000/234749.tex",0,"BannerCondition#404",0,0,0,6,5306,"宠物：鲸头鹳"
254,5,1,"ui/icon/234000/234753.tex",0,"BannerCondition#405",0,0,0,6,5097,"宠物：猪小仙"
255,5,1,"ui/icon/234000/234787.tex",0,"BannerCondition#406",0,0,0,6,5221,"宠物：沙狐"
256,5,1,"ui/icon/234000/234796.tex",0,"BannerCondition#407",0,0,0,6,5260,"宠物：莫莫拉·莫拉！！！"
257,5,0,"ui/icon/199000/199962.tex",0,"BannerCondition#429",0,0,0,3,2311,"友好部族任务：仙子族"
258,5,0,"ui/icon/199000/199963.tex",0,"BannerCondition#430",0,0,0,3,2312,"友好部族任务：奇塔利族"
259,5,0,"ui/icon/199000/199964.tex",0,"BannerCondition#431",0,0,0,3,2313,"友好部族任务：矮人族"
260,5,0,"ui/icon/199000/199965.tex",0,"BannerCondition#432",0,0,0,3,2314,"友好部族任务：悌阳象族"
261,5,0,"ui/icon/199000/199967.tex",0,"BannerCondition#433",0,0,0,3,2316,"友好部族任务：兔兔族"
262,1,0,"ui/icon/195000/195705.tex",0,"BannerCondition#434",0,0,0,4,2504,"欧米茄绝境验证战"
263,3,0,"ui/icon/197000/197706.tex",0,"BannerCondition#434",0,0,0,4,2504,"欧米茄绝境验证战"
264,4,0,"ui/icon/198000/198705.tex",0,"BannerCondition#434",0,0,0,4,2504,"欧米茄绝境验证战"
265,5,0,"ui/icon/199000/199705.tex",0,"BannerCondition#434",0,0,0,4,2504,"欧米茄绝境验证战"
266,5,1,"ui/icon/234000/234506.tex",0,"BannerCondition#435",0,0,0,6,5001,"宠物：胖儿陆行鸟"
267,5,1,"ui/icon/234000/234451.tex",0,"BannerCondition#436",0,0,0,6,5078,"宠物：粘液胶"
268,5,1,"ui/icon/234000/234470.tex",0,"BannerCondition#437",0,0,0,6,5081,"宠物：奥猴宝宝"
269,5,1,"ui/icon/234000/234508.tex",0,"BannerCondition#438",0,0,0,6,5083,"宠物：小脚雪人"
270,5,1,"ui/icon/234000/234563.tex",0,"BannerCondition#439",0,0,0,6,5089,"宠物：浅瞳"
271,5,1,"ui/icon/234000/234579.tex",0,"BannerCondition#440",0,0,0,6,5091,"宠物：蓝闪蝶"
272,5,1,"ui/icon/234000/234580.tex",0,"BannerCondition#441",0,0,0,6,5092,"宠物：波罗·罗格"
273,5,1,"ui/icon/234000/234805.tex",0,"BannerCondition#442",0,0,0,6,5099,"宠物：水小滴"
274,5,1,"ui/icon/234000/234646.tex",0,"BannerCondition#443",0,0,0,6,5209,"宠物：分福"
275,5,1,"ui/icon/234000/234730.tex",0,"BannerCondition#444",0,0,0,6,5215,"宠物：小刺猬"
276,5,1,"ui/icon/234000/234862.tex",0,"BannerCondition#445",0,0,0,6,5229,"宠物：鼯鼠"
277,5,1,"ui/icon/234000/234658.tex",0,"BannerCondition#446",0,0,0,6,5252,"宠物：吉多"
278,5,1,"ui/icon/234000/234672.tex",0,"BannerCondition#447",0,0,0,6,5253,"宠物：椒盐海豹"
279,5,1,"ui/icon/234000/234673.tex",0,"BannerCondition#448",0,0,0,6,5254,"宠物：六角小螈螈"
280,5,1,"ui/icon/234000/234740.tex",0,"BannerCondition#449",0,0,0,6,5256,"宠物：小鸭嘴兽"
