key,0,1,2,3,4,5,6,7
20,"ui/icon/191000/191309.tex","ui/icon/082000/082092.tex",2,"BannerCondition#132",0,0,2008,"武僧"
21,"ui/icon/191000/191310.tex","ui/icon/082000/082092.tex",2,"BannerCondition#133",0,0,2009,"龙骑士"
22,"ui/icon/191000/191311.tex","ui/icon/082000/082092.tex",2,"BannerCondition#134",0,0,2010,"忍者"
23,"ui/icon/191000/191312.tex","ui/icon/082000/082092.tex",2,"BannerCondition#135",0,0,2011,"武士"
24,"ui/icon/191000/191313.tex","ui/icon/082000/082092.tex",2,"BannerCondition#136",0,0,2012,"钐镰客"
25,"ui/icon/191000/191314.tex","ui/icon/082000/082092.tex",2,"BannerCondition#137",0,0,2014,"吟游诗人"
26,"ui/icon/191000/191315.tex","ui/icon/082000/082092.tex",2,"BannerCondition#138",0,0,2015,"机工士"
27,"ui/icon/191000/191316.tex","ui/icon/082000/082092.tex",2,"BannerCondition#139",0,0,2016,"舞者"
28,"ui/icon/191000/191317.tex","ui/icon/082000/082092.tex",2,"BannerCondition#140",0,0,2017,"黑魔法师"
29,"ui/icon/191000/191318.tex","ui/icon/082000/082092.tex",2,"BannerCondition#141",0,0,2018,"召唤师"
30,"ui/icon/191000/191319.tex","ui/icon/082000/082092.tex",2,"BannerCondition#142",0,0,2019,"赤魔法师"
31,"ui/icon/191000/191401.tex","ui/icon/082000/082092.tex",5,"BannerCondition#143",0,0,3000,"星极队"
32,"ui/icon/191000/191402.tex","ui/icon/082000/082092.tex",5,"BannerCondition#144",0,0,3001,"灵极队"
33,"ui/icon/191000/191403.tex","ui/icon/082000/082092.tex",5,"BannerCondition#145",0,0,3200,"第1赛季水晶冲突：王者"
34,"ui/icon/191000/191404.tex","ui/icon/082000/082092.tex",5,"BannerCondition#146",0,0,3201,"第1赛季水晶冲突：勇者"
35,"ui/icon/191000/191405.tex","ui/icon/082000/082092.tex",5,"BannerCondition#147",0,0,3202,"第1赛季水晶冲突：获奖者"
36,"ui/icon/191000/191406.tex","ui/icon/082000/082092.tex",5,"BannerCondition#148",0,0,3208,"第1赛季水晶冲突：青铜"
37,"ui/icon/191000/191407.tex","ui/icon/082000/082092.tex",5,"BannerCondition#149",0,0,3207,"第1赛季水晶冲突：白银"
38,"ui/icon/191000/191408.tex","ui/icon/082000/082092.tex",5,"BannerCondition#150",0,0,3206,"第1赛季水晶冲突：黄金"
39,"ui/icon/191000/191409.tex","ui/icon/082000/082092.tex",5,"BannerCondition#151",0,0,3205,"第1赛季水晶冲突：白金"
40,"ui/icon/191000/191410.tex","ui/icon/082000/082092.tex",5,"BannerCondition#152",0,0,3204,"第1赛季水晶冲突：钻石"
41,"ui/icon/191000/191411.tex","ui/icon/082000/082092.tex",5,"BannerCondition#153",0,0,3203,"第1赛季水晶冲突：水晶"
42,,,0,"BannerCondition#0",0,0,0,""
43,,,0,"BannerCondition#0",0,0,0,""
44,"ui/icon/191000/191701.tex","ui/icon/082000/082092.tex",4,"BannerCondition#319",0,0,2500,"巴哈姆特绝境战"
45,"ui/icon/191000/191702.tex","ui/icon/082000/082092.tex",4,"BannerCondition#320",0,0,2501,"究极神兵绝境战"
46,"ui/icon/191000/191703.tex","ui/icon/082000/082092.tex",4,"BannerCondition#321",0,0,2502,"亚历山大绝境战"
47,"ui/icon/191000/191704.tex","ui/icon/082000/082092.tex",4,"BannerCondition#322",0,0,2503,"幻想龙诗绝境战"
48,"ui/icon/191000/191412.tex","ui/icon/082000/082092.tex",5,"BannerCondition#323",0,0,3210,"第2赛季水晶冲突：王者"
49,"ui/icon/191000/191413.tex","ui/icon/082000/082092.tex",5,"BannerCondition#324",0,0,3211,"第2赛季水晶冲突：勇者"
50,"ui/icon/191000/191414.tex","ui/icon/082000/082092.tex",5,"BannerCondition#325",0,0,3212,"第2赛季水晶冲突：获奖者"
51,"ui/icon/191000/191415.tex","ui/icon/082000/082092.tex",5,"BannerCondition#326",0,0,3218,"第2赛季水晶冲突：青铜"
52,"ui/icon/191000/191416.tex","ui/icon/082000/082092.tex",5,"BannerCondition#327",0,0,3217,"第2赛季水晶冲突：白银"
53,"ui/icon/191000/191417.tex","ui/icon/082000/082092.tex",5,"BannerCondition#328",0,0,3216,"第2赛季水晶冲突：黄金"
54,"ui/icon/191000/191418.tex","ui/icon/082000/082092.tex",5,"BannerCondition#329",0,0,3215,"第2赛季水晶冲突：白金"
55,"ui/icon/191000/191419.tex","ui/icon/082000/082092.tex",5,"BannerCondition#330",0,0,3214,"第2赛季水晶冲突：钻石"
56,"ui/icon/191000/191420.tex","ui/icon/082000/082092.tex",5,"BannerCondition#331",0,0,3213,"第2赛季水晶冲突：水晶"
57,"ui/icon/191000/191421.tex","ui/icon/082000/082092.tex",5,"BannerCondition#332",0,0,3220,"第3赛季水晶冲突：王者"
58,"ui/icon/191000/191422.tex","ui/icon/082000/082092.tex",5,"BannerCondition#333",0,0,3221,"第3赛季水晶冲突：勇者"
59,"ui/icon/191000/191423.tex","ui/icon/082000/082092.tex",5,"BannerCondition#334",0,0,3222,"第3赛季水晶冲突：获奖者"
60,"ui/icon/191000/191424.tex","ui/icon/082000/082092.tex",5,"BannerCondition#335",0,0,3228,"第3赛季水晶冲突：青铜"
61,"ui/icon/191000/191425.tex","ui/icon/082000/082092.tex",5,"BannerCondition#336",0,0,3227,"第3赛季水晶冲突：白银"
62,"ui/icon/191000/191426.tex","ui/icon/082000/082092.tex",5,"BannerCondition#337",0,0,3226,"第3赛季水晶冲突：黄金"
63,"ui/icon/191000/191427.tex","ui/icon/082000/082092.tex",5,"BannerCondition#338",0,0,3225,"第3赛季水晶冲突：白金"
64,"ui/icon/191000/191428.tex","ui/icon/082000/082092.tex",5,"BannerCondition#339",0,0,3224,"第3赛季水晶冲突：钻石"
65,"ui/icon/191000/191429.tex","ui/icon/082000/082092.tex",5,"BannerCondition#340",0,0,3223,"第3赛季水晶冲突：水晶"
66,"ui/icon/191000/191430.tex","ui/icon/082000/082092.tex",5,"BannerCondition#341",0,0,3002,"水晶冲突：蓝色"
67,"ui/icon/191000/191431.tex","ui/icon/082000/082092.tex",5,"BannerCondition#342",0,0,3003,"水晶冲突：红色"
68,"ui/icon/191000/191705.tex","ui/icon/082000/082092.tex",4,"BannerCondition#343",0,0,2400,"多变迷宫：希拉狄哈水道"
69,"ui/icon/191000/191016.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,32,"漫画页面"
70,"ui/icon/191000/191019.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,6,"金属边框：拱形"
71,"ui/icon/191000/191020.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,33,"胶卷"
72,"ui/icon/191000/191012.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,31,"集中线"
73,"ui/icon/191000/191013.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,30,"黑雾"
74,"ui/icon/191000/191017.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,22,"黑色花边"
75,"ui/icon/191000/191018.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,23,"白色花边"
76,"ui/icon/191000/191014.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,11,"普通品质"
77,"ui/icon/191000/191015.tex","ui/icon/082000/082092.tex",1,"BannerCondition#1",0,0,12,"优质"
78,"ui/icon/191000/191432.tex","ui/icon/082000/082092.tex",5,"BannerCondition#409",0,0,3230,"第4赛季水晶冲突：王者"
79,"ui/icon/191000/191433.tex","ui/icon/082000/082092.tex",5,"BannerCondition#410",0,0,3231,"第4赛季水晶冲突：勇者"
80,"ui/icon/191000/191434.tex","ui/icon/082000/082092.tex",5,"BannerCondition#411",0,0,3232,"第4赛季水晶冲突：获奖者"
81,"ui/icon/191000/191440.tex","ui/icon/082000/082092.tex",5,"BannerCondition#412",0,0,3233,"第4赛季水晶冲突：水晶"
82,"ui/icon/191000/191439.tex","ui/icon/082000/082092.tex",5,"BannerCondition#413",0,0,3234,"第4赛季水晶冲突：钻石"
83,"ui/icon/191000/191438.tex","ui/icon/082000/082092.tex",5,"BannerCondition#414",0,0,3235,"第4赛季水晶冲突：白金"
84,"ui/icon/191000/191437.tex","ui/icon/082000/082092.tex",5,"BannerCondition#415",0,0,3236,"第4赛季水晶冲突：黄金"
85,"ui/icon/191000/191436.tex","ui/icon/082000/082092.tex",5,"BannerCondition#416",0,0,3237,"第4赛季水晶冲突：白银"
86,"ui/icon/191000/191435.tex","ui/icon/082000/082092.tex",5,"BannerCondition#417",0,0,3238,"第4赛季水晶冲突：青铜"
87,"ui/icon/191000/191441.tex","ui/icon/082000/082092.tex",5,"BannerCondition#418",0,0,3240,"第5赛季水晶冲突：王者"
88,"ui/icon/191000/191442.tex","ui/icon/082000/082092.tex",5,"BannerCondition#419",0,0,3241,"第5赛季水晶冲突：勇者"
89,"ui/icon/191000/191443.tex","ui/icon/082000/082092.tex",5,"BannerCondition#420",0,0,3242,"第5赛季水晶冲突：获奖者"
90,"ui/icon/191000/191449.tex","ui/icon/082000/082092.tex",5,"BannerCondition#421",0,0,3243,"第5赛季水晶冲突：水晶"
91,"ui/icon/191000/191448.tex","ui/icon/082000/082092.tex",5,"BannerCondition#422",0,0,3244,"第5赛季水晶冲突：钻石"
92,"ui/icon/191000/191447.tex","ui/icon/082000/082092.tex",5,"BannerCondition#423",0,0,3245,"第5赛季水晶冲突：白金"
93,"ui/icon/191000/191446.tex","ui/icon/082000/082092.tex",5,"BannerCondition#424",0,0,3246,"第5赛季水晶冲突：黄金"
94,"ui/icon/191000/191445.tex","ui/icon/082000/082092.tex",5,"BannerCondition#425",0,0,3247,"第5赛季水晶冲突：白银"
95,"ui/icon/191000/191444.tex","ui/icon/082000/082092.tex",5,"BannerCondition#426",0,0,3248,"第5赛季水晶冲突：青铜"
96,"ui/icon/191000/191450.tex","ui/icon/082000/082092.tex",5,"BannerCondition#427",0,0,3004,"猎隼阵营"
97,"ui/icon/191000/191451.tex","ui/icon/082000/082092.tex",5,"BannerCondition#428",0,0,3005,"渡鸦阵营"
98,"ui/icon/191000/191706.tex","ui/icon/082000/082092.tex",4,"BannerCondition#434",0,0,2504,"欧米茄绝境验证战"
99,"ui/icon/191000/191707.tex","ui/icon/082000/082092.tex",3,"BannerCondition#467",0,0,2251,"第七星历编年史：四圣兽奇谭"
100,"ui/icon/191000/191708.tex","ui/icon/082000/082092.tex",8,"BannerCondition#468",0,0,2340,"开拓无人岛1"
101,"ui/icon/191000/191709.tex","ui/icon/082000/082092.tex",8,"BannerCondition#469",0,0,2341,"开拓无人岛2"
102,"ui/icon/191000/191452.tex","ui/icon/082000/082092.tex",5,"BannerCondition#502",0,0,3249,"第6赛季水晶冲突：王者"
103,"ui/icon/191000/191453.tex","ui/icon/082000/082092.tex",5,"BannerCondition#503",0,0,3250,"第6赛季水晶冲突：勇者"
104,"ui/icon/191000/191454.tex","ui/icon/082000/082092.tex",5,"BannerCondition#504",0,0,3251,"第6赛季水晶冲突：获奖者"
105,"ui/icon/191000/191460.tex","ui/icon/082000/082092.tex",5,"BannerCondition#505",0,0,3252,"第6赛季水晶冲突：水晶"
106,"ui/icon/191000/191459.tex","ui/icon/082000/082092.tex",5,"BannerCondition#506",0,0,3253,"第6赛季水晶冲突：钻石"
107,"ui/icon/191000/191458.tex","ui/icon/082000/082092.tex",5,"BannerCondition#507",0,0,3254,"第6赛季水晶冲突：白金"
108,"ui/icon/191000/191457.tex","ui/icon/082000/082092.tex",5,"BannerCondition#508",0,0,3255,"第6赛季水晶冲突：黄金"
109,"ui/icon/191000/191456.tex","ui/icon/082000/082092.tex",5,"BannerCondition#509",0,0,3256,"第6赛季水晶冲突：白银"
110,"ui/icon/191000/191455.tex","ui/icon/082000/082092.tex",5,"BannerCondition#510",0,0,3257,"第6赛季水晶冲突：青铜"
111,"ui/icon/191000/191461.tex","ui/icon/082000/082092.tex",5,"BannerCondition#511",0,0,3258,"第7赛季水晶冲突：王者"
112,"ui/icon/191000/191462.tex","ui/icon/082000/082092.tex",5,"BannerCondition#512",0,0,3259,"第7赛季水晶冲突：勇者"
113,"ui/icon/191000/191463.tex","ui/icon/082000/082092.tex",5,"BannerCondition#513",0,0,3260,"第7赛季水晶冲突：获奖者"
114,"ui/icon/191000/191469.tex","ui/icon/082000/082092.tex",5,"BannerCondition#514",0,0,3261,"第7赛季水晶冲突：水晶"
115,"ui/icon/191000/191468.tex","ui/icon/082000/082092.tex",5,"BannerCondition#515",0,0,3262,"第7赛季水晶冲突：钻石"
116,"ui/icon/191000/191467.tex","ui/icon/082000/082092.tex",5,"BannerCondition#516",0,0,3263,"第7赛季水晶冲突：白金"
117,"ui/icon/191000/191466.tex","ui/icon/082000/082092.tex",5,"BannerCondition#517",0,0,3264,"第7赛季水晶冲突：黄金"
118,"ui/icon/191000/191465.tex","ui/icon/082000/082092.tex",5,"BannerCondition#518",0,0,3265,"第7赛季水晶冲突：白银"
119,"ui/icon/191000/191464.tex","ui/icon/082000/082092.tex",5,"BannerCondition#519",0,0,3266,"第7赛季水晶冲突：青铜"
120,"ui/icon/191000/191470.tex","ui/icon/082000/082092.tex",5,"BannerCondition#520",0,0,3006,"东方风外框1"
121,"ui/icon/191000/191471.tex","ui/icon/082000/082092.tex",5,"BannerCondition#521",0,0,3007,"东方风外框2"
122,"ui/icon/191000/191320.tex","ui/icon/082000/082092.tex",2,"BannerCondition#522",0,0,2021,"青魔法师"
123,"ui/icon/191000/191710.tex","ui/icon/082000/082092.tex",7,"BannerCondition#523",0,0,3950,"10周年纪念"
124,"ui/icon/191000/191711.tex","ui/icon/082000/082092.tex",4,"BannerCondition#528",0,0,2401,"多变迷宫：六根山"
125,"ui/icon/191000/191712.tex","ui/icon/082000/082092.tex",8,"BannerCondition#529",0,0,2342,"海钓爱好者"
126,"ui/icon/191000/191713.tex","ui/icon/082000/082092.tex",8,"BannerCondition#530",0,0,2343,"愿者上钩"
127,"ui/icon/191000/191714.tex","ui/icon/082000/082092.tex",8,"BannerCondition#531",0,0,2360,"运筹帷幄"
128,"ui/icon/191000/191715.tex","ui/icon/082000/082092.tex",3,"BannerCondition#527",0,0,2250,"时代的终结"
129,"ui/icon/191000/191490.tex","ui/icon/082000/082092.tex",5,"BannerCondition#578",0,0,3008,"角力学校"
130,"ui/icon/191000/191491.tex","ui/icon/082000/082092.tex",5,"BannerCondition#579",0,0,3009,"九霄云上"
131,"ui/icon/191000/191472.tex","ui/icon/082000/082092.tex",5,"BannerCondition#580",0,0,3267,"第8赛季水晶冲突：王者"
132,"ui/icon/191000/191473.tex","ui/icon/082000/082092.tex",5,"BannerCondition#581",0,0,3268,"第8赛季水晶冲突：勇者"
133,"ui/icon/191000/191474.tex","ui/icon/082000/082092.tex",5,"BannerCondition#582",0,0,3269,"第8赛季水晶冲突：获奖者"
134,"ui/icon/191000/191480.tex","ui/icon/082000/082092.tex",5,"BannerCondition#583",0,0,3270,"第8赛季水晶冲突：水晶"
135,"ui/icon/191000/191479.tex","ui/icon/082000/082092.tex",5,"BannerCondition#584",0,0,3271,"第8赛季水晶冲突：钻石"
136,"ui/icon/191000/191478.tex","ui/icon/082000/082092.tex",5,"BannerCondition#585",0,0,3272,"第8赛季水晶冲突：白金"
137,"ui/icon/191000/191477.tex","ui/icon/082000/082092.tex",5,"BannerCondition#586",0,0,3273,"第8赛季水晶冲突：黄金"
138,"ui/icon/191000/191476.tex","ui/icon/082000/082092.tex",5,"BannerCondition#587",0,0,3274,"第8赛季水晶冲突：白银"
139,"ui/icon/191000/191475.tex","ui/icon/082000/082092.tex",5,"BannerCondition#588",0,0,3275,"第8赛季水晶冲突：青铜"
140,"ui/icon/191000/191481.tex","ui/icon/082000/082092.tex",5,"BannerCondition#589",0,0,3276,"第9赛季水晶冲突：王者"
141,"ui/icon/191000/191482.tex","ui/icon/082000/082092.tex",5,"BannerCondition#590",0,0,3277,"第9赛季水晶冲突：勇者"
142,"ui/icon/191000/191483.tex","ui/icon/082000/082092.tex",5,"BannerCondition#591",0,0,3278,"第9赛季水晶冲突：获奖者"
143,"ui/icon/191000/191489.tex","ui/icon/082000/082092.tex",5,"BannerCondition#592",0,0,3279,"第9赛季水晶冲突：水晶"
144,"ui/icon/191000/191488.tex","ui/icon/082000/082092.tex",5,"BannerCondition#593",0,0,3280,"第9赛季水晶冲突：钻石"
145,"ui/icon/191000/191487.tex","ui/icon/082000/082092.tex",5,"BannerCondition#594",0,0,3281,"第9赛季水晶冲突：白金"
146,"ui/icon/191000/191486.tex","ui/icon/082000/082092.tex",5,"BannerCondition#595",0,0,3282,"第9赛季水晶冲突：黄金"
147,"ui/icon/191000/191485.tex","ui/icon/082000/082092.tex",5,"BannerCondition#596",0,0,3283,"第9赛季水晶冲突：白银"
148,"ui/icon/191000/191484.tex","ui/icon/082000/082092.tex",5,"BannerCondition#597",0,0,3284,"第9赛季水晶冲突：青铜"
149,"ui/icon/191000/191492.tex","ui/icon/082000/082092.tex",5,"BannerCondition#598",0,0,3285,"第10赛季水晶冲突：王者"
150,"ui/icon/191000/191493.tex","ui/icon/082000/082092.tex",5,"BannerCondition#599",0,0,3286,"第10赛季水晶冲突：勇者"
151,"ui/icon/191000/191494.tex","ui/icon/082000/082092.tex",5,"BannerCondition#600",0,0,3287,"第10赛季水晶冲突：获奖者"
152,"ui/icon/191000/191500.tex","ui/icon/082000/082092.tex",5,"BannerCondition#601",0,0,3288,"第10赛季水晶冲突：水晶"
153,"ui/icon/191000/191499.tex","ui/icon/082000/082092.tex",5,"BannerCondition#602",0,0,3289,"第10赛季水晶冲突：钻石"
154,"ui/icon/191000/191498.tex","ui/icon/082000/082092.tex",5,"BannerCondition#603",0,0,3290,"第10赛季水晶冲突：白金"
155,"ui/icon/191000/191497.tex","ui/icon/082000/082092.tex",5,"BannerCondition#604",0,0,3291,"第10赛季水晶冲突：黄金"
156,"ui/icon/191000/191496.tex","ui/icon/082000/082092.tex",5,"BannerCondition#605",0,0,3292,"第10赛季水晶冲突：白银"
157,"ui/icon/191000/191495.tex","ui/icon/082000/082092.tex",5,"BannerCondition#606",0,0,3293,"第10赛季水晶冲突：青铜"
158,"ui/icon/191000/191718.tex","ui/icon/082000/082092.tex",3,"BannerCondition#572",0,0,2252,"艾欧泽亚神话"
159,"ui/icon/191000/191719.tex","ui/icon/082000/082092.tex",4,"BannerCondition#574",0,0,2402,"多变迷宫：阿罗阿罗岛"
160,"ui/icon/191000/191716.tex","ui/icon/082000/082092.tex",8,"BannerCondition#570",0,0,2361,"天书奇谈"
161,"ui/icon/191000/191717.tex","ui/icon/082000/082092.tex",8,"BannerCondition#571",0,0,2362,"幻巧拼图"
162,"ui/icon/191000/191720.tex","ui/icon/082000/082092.tex",7,"BannerCondition#575",0,0,3951,"金碟巨豆中心1"
163,"ui/icon/191000/191721.tex","ui/icon/082000/082092.tex",7,"BannerCondition#576",0,0,3952,"金碟巨豆中心2"
164,"ui/icon/191000/191722.tex","ui/icon/082000/082092.tex",7,"BannerCondition#577",0,0,3953,"金碟巨豆中心3"
165,"ui/icon/191000/191723.tex","ui/icon/082000/082092.tex",7,"BannerCondition#607",0,0,3954,"妖怪手表"
166,"ui/icon/191000/191321.tex","ui/icon/082000/082092.tex",2,"BannerCondition#681",0,0,2013,"蝰蛇剑士"
167,"ui/icon/191000/191322.tex","ui/icon/082000/082092.tex",2,"BannerCondition#682",0,0,2020,"绘灵法师"
168,"ui/icon/191000/191501.tex","ui/icon/082000/082092.tex",5,"BannerCondition#683",0,0,3010,"火山之心"
169,"ui/icon/191000/191502.tex","ui/icon/082000/082092.tex",5,"BannerCondition#684",0,0,3011,"机关大殿"
170,"ui/icon/191000/191503.tex","ui/icon/082000/082092.tex",5,"BannerCondition#685",0,0,3294,"第11赛季水晶冲突：王者"
171,"ui/icon/191000/191504.tex","ui/icon/082000/082092.tex",5,"BannerCondition#686",0,0,3295,"第11赛季水晶冲突：勇者"
172,"ui/icon/191000/191505.tex","ui/icon/082000/082092.tex",5,"BannerCondition#687",0,0,3296,"第11赛季水晶冲突：获奖者"
173,"ui/icon/191000/191511.tex","ui/icon/082000/082092.tex",5,"BannerCondition#688",0,0,3297,"第11赛季水晶冲突：水晶"
174,"ui/icon/191000/191510.tex","ui/icon/082000/082092.tex",5,"BannerCondition#689",0,0,3298,"第11赛季水晶冲突：钻石"
175,"ui/icon/191000/191509.tex","ui/icon/082000/082092.tex",5,"BannerCondition#690",0,0,3299,"第11赛季水晶冲突：白金"
176,"ui/icon/191000/191508.tex","ui/icon/082000/082092.tex",5,"BannerCondition#691",0,0,3300,"第11赛季水晶冲突：黄金"
177,"ui/icon/191000/191507.tex","ui/icon/082000/082092.tex",5,"BannerCondition#692",0,0,3301,"第11赛季水晶冲突：白银"
178,"ui/icon/191000/191506.tex","ui/icon/082000/082092.tex",5,"BannerCondition#693",0,0,3302,"第11赛季水晶冲突：青铜"
179,"ui/icon/191000/191662.tex","ui/icon/082000/082092.tex",9,"BannerCondition#701",0,0,1036,"图莱尤拉1"
180,"ui/icon/191000/191663.tex","ui/icon/082000/082092.tex",9,"BannerCondition#702",0,0,1037,"图莱尤拉2"
181,"ui/icon/191000/191664.tex","ui/icon/082000/082092.tex",9,"BannerCondition#699",0,0,1038,"九号解决方案1"
182,"ui/icon/191000/191665.tex","ui/icon/082000/082092.tex",9,"BannerCondition#700",0,0,1039,"九号解决方案2"
183,"ui/icon/191000/191512.tex","ui/icon/082000/082092.tex",5,"BannerCondition#756",0,0,3013,"尘封秘岩"
184,"ui/icon/191000/191513.tex","ui/icon/082000/082092.tex",5,"BannerCondition#757",0,0,3012,"赤土红沙"
185,"ui/icon/191000/191514.tex","ui/icon/082000/082092.tex",5,"BannerCondition#758",0,0,3303,"第12赛季水晶冲突：王者"
186,"ui/icon/191000/191515.tex","ui/icon/082000/082092.tex",5,"BannerCondition#759",0,0,3304,"第12赛季水晶冲突：勇者"
187,"ui/icon/191000/191516.tex","ui/icon/082000/082092.tex",5,"BannerCondition#760",0,0,3305,"第12赛季水晶冲突：获奖者"
188,"ui/icon/191000/191522.tex","ui/icon/082000/082092.tex",5,"BannerCondition#761",0,0,3306,"第12赛季水晶冲突：水晶"
189,"ui/icon/191000/191521.tex","ui/icon/082000/082092.tex",5,"BannerCondition#762",0,0,3307,"第12赛季水晶冲突：钻石"
190,"ui/icon/191000/191520.tex","ui/icon/082000/082092.tex",5,"BannerCondition#763",0,0,3308,"第12赛季水晶冲突：白金"
191,"ui/icon/191000/191519.tex","ui/icon/082000/082092.tex",5,"BannerCondition#764",0,0,3309,"第12赛季水晶冲突：黄金"
192,"ui/icon/191000/191518.tex","ui/icon/082000/082092.tex",5,"BannerCondition#765",0,0,3310,"第12赛季水晶冲突：白银"
193,"ui/icon/191000/191517.tex","ui/icon/082000/082092.tex",5,"BannerCondition#766",0,0,3311,"第12赛季水晶冲突：青铜"
194,"ui/icon/191000/191654.tex","ui/icon/082000/082092.tex",9,"BannerCondition#768",0,0,1020,"伊修加德1"
195,"ui/icon/191000/191672.tex","ui/icon/082000/082092.tex",9,"BannerCondition#769",0,0,1021,"伊修加德2"
196,"ui/icon/191000/191655.tex","ui/icon/082000/082092.tex",9,"BannerCondition#770",0,0,1022,"田园郡1"
197,"ui/icon/191000/191673.tex","ui/icon/082000/082092.tex",9,"BannerCondition#771",0,0,1023,"田园郡2"
198,"ui/icon/191000/191656.tex","ui/icon/082000/082092.tex",9,"BannerCondition#772",0,0,1024,"黄金港1"
199,"ui/icon/191000/191668.tex","ui/icon/082000/082092.tex",9,"BannerCondition#773",0,0,1025,"黄金港2"
200,"ui/icon/191000/191657.tex","ui/icon/082000/082092.tex",9,"BannerCondition#774",0,0,1026,"神拳痕1"
201,"ui/icon/191000/191669.tex","ui/icon/082000/082092.tex",9,"BannerCondition#775",0,0,1027,"神拳痕2"
202,"ui/icon/191000/191658.tex","ui/icon/082000/082092.tex",9,"BannerCondition#776",0,0,1028,"水晶都1"
203,"ui/icon/191000/191670.tex","ui/icon/082000/082092.tex",9,"BannerCondition#777",0,0,1029,"水晶都2"
204,"ui/icon/191000/191659.tex","ui/icon/082000/082092.tex",9,"BannerCondition#778",0,0,1030,"游末邦1"
205,"ui/icon/191000/191671.tex","ui/icon/082000/082092.tex",9,"BannerCondition#779",0,0,1031,"游末邦2"
206,"ui/icon/191000/191660.tex","ui/icon/082000/082092.tex",9,"BannerCondition#780",0,0,1032,"旧萨雷安1"
207,"ui/icon/191000/191666.tex","ui/icon/082000/082092.tex",9,"BannerCondition#781",0,0,1033,"旧萨雷安2"
208,"ui/icon/191000/191661.tex","ui/icon/082000/082092.tex",9,"BannerCondition#782",0,0,1034,"拉札罕1"
209,"ui/icon/191000/191667.tex","ui/icon/082000/082092.tex",9,"BannerCondition#783",0,0,1035,"拉札罕2"
210,,,0,"BannerCondition#0",0,0,0,""
211,,,0,"BannerCondition#0",0,0,0,""
212,,,0,"BannerCondition#0",0,0,0,""
213,,,0,"BannerCondition#0",0,0,0,""
214,,,0,"BannerCondition#0",0,0,0,""
215,,,0,"BannerCondition#0",0,0,0,""
216,,,0,"BannerCondition#0",0,0,0,""
217,,,0,"BannerCondition#0",0,0,0,""
218,,,0,"BannerCondition#0",0,0,0,""
219,,,0,"BannerCondition#0",0,0,0,""
