key,0,1,2,3,4,5,6,7
42,1,"InstanceContent#30103",False,"骑士之誓",,,0,
43,1,"InstanceContent#20037",False,"生命之树",,,0,
44,1,"InstanceContent#20041",False,"黄金色的灾厄",,,0,
45,1,"InstanceContent#20043",False,"新的同伴",,,0,
46,1,"InstanceContent#20051",False,"四圣兽传说",,,0,
47,1,"InstanceContent#20057",False,"朱色慕恋",,,0,
48,1,"InstanceContent#20060",False,"群青的誓言",,,0,
49,1,"InstanceContent#15",False,"南方堡死战",,,0,
50,1,"InstanceContent#86",False,"超越幻想，究极神兵",,,0,
51,1,"InstanceContent#20082",False,"超越幻想，究极神兵",,,0,
52,1,"InstanceContent#50001",True,"法外纷争（双蛇党）","法外纷争（黑涡团）","法外纷争（恒辉队）",0,
53,1,"InstanceContent#50004",True,"法外纷争（双蛇党）","法外纷争（黑涡团）","法外纷争（恒辉队）",0,
54,1,"InstanceContent#50005",True,"法外纷争（双蛇党）","法外纷争（黑涡团）","法外纷争（恒辉队）",0,
55,1,"InstanceContent#50006",True,"法外纷争（双蛇党）","法外纷争（黑涡团）","法外纷争（恒辉队）",0,
56,1,"InstanceContent#51002",False,"双翼激战烈羽争锋",,,0,
57,2,"GoldSaucerContent#1",False,"前往游乐场",,,0,"Level#5673555"
58,2,"GoldSaucerContent#4",False,"前往游乐场",,,0,"Level#5673555"
59,2,"GoldSaucerContent#5",False,"前往游乐场",,,0,"Level#5673555"
60,2,"GoldSaucerContent#6",False,"前往游乐场",,,0,"Level#5673555"
61,2,"GoldSaucerContent#7",False,"前往游乐场",,,0,"Level#5673555"
62,2,"GoldSaucerContent#8",False,"前往游乐场",,,0,"Level#5673555"
63,0,,False,"引人注目的出海垂钓",,,0,
64,1,"InstanceContent#60010",False,"深渊地宫",,,0,"Level#6286408"
65,3,"n4f1",False,,,,0,"与紫叶团的战斗之开设营地"
66,3,"n4f3",False,,,,0,"拾荒者之铰颌蚁的陷阱"
67,3,"n4f4",False,,,,0,"斩断根源——桑扬沙"
68,3,"n4f2",False,,,,0,"激斗畏惧装甲之危险逼近"
69,3,"n4f5",False,,,,0,"不燃怪树——蔷提可"
70,3,"n4f6",False,,,,0,"灾厄的古塔尼亚之开始追踪"
71,3,"k5f1",False,,,,0,"实验检讨书：被动野化放归实验"
72,3,"m5f1",False,,,,0,"兽道诸神信仰：伪神降临"
73,3,"m5f2",False,,,,0,"魔导技师的归乡之旅：启程"
74,3,"u5f1",False,,,,0,"叹息的白兔之轰隆隆大爆炸"
75,3,"n5f1",False,,,,0,"创造计划：<Sheet(BNpcName,11073,0)/>观察任务"
76,3,"u5f2",False,,,,0,"侵略兵器召回指令：扩建通信设备"
77,4,"恶名精英通缉令",True,"维持治安的怪物狩猎（双蛇党）","维持治安的怪物狩猎（黑涡团）","维持治安的怪物狩猎（恒辉队）",99,
78,4,"兵团恶名精英通缉令",False,,,,0,"Level#5892509"
79,4,"雄兵恶名精英通缉令",False,,,,0,"Level#6928982"
80,5,"陈旧的巨蟾蜍革地图",False,"浪漫的寻宝猎人",,,0,
81,5,"陈旧的野猪革地图",False,"浪漫的寻宝猎人",,,0,
82,6,"鳞脚螺",False,"代理渔头希希蒲",,,0,
83,6,"露齿鲤",False,"代理渔头希希蒲",,,0,
84,6,"浓盐鲀",False,"代理渔头希希蒲",,,0,
85,6,"蓝寡妇",False,"代理渔头希希蒲",,,0,
86,7,"弗弗鲁帕",False,"决斗！九宫幻卡",,,0,"Level#3629823"
87,7,"懒散的帝国兵",False,"决斗！九宫幻卡",,,0,"Level#5663701"
88,7,"巴斯卡隆",False,"决斗！九宫幻卡",,,0,"Level#1146551"
89,7,"格格鲁玖",False,"决斗！九宫幻卡",,,0,"Level#4258385"
90,1,"InstanceContent#29",False,"古堡凶影",,,0,
91,1,"InstanceContent#33",False,"空中神域不获岛",,,0,
92,1,"InstanceContent#30021",False,"迈向毁灭",,,0,
93,1,"InstanceContent#30022",False,"身赴险地",,,0,
94,1,"InstanceContent#30023",False,"机械构建的理想乡",,,0,
95,1,"InstanceContent#30024",False,"死斗的终焉",,,0,
96,1,"InstanceContent#30030",False,"小小世界的大事件",,,0,
97,1,"InstanceContent#30031",False,"疑惑与后悔",,,0,
98,1,"InstanceContent#30032",False,"暴君降临",,,0,
99,1,"InstanceContent#30033",False,"因果的分割线",,,0,
100,1,"InstanceContent#30039",False,"加速的危机",,,0,
101,1,"InstanceContent#30040",False,"超越记忆的回廊",,,0,
102,1,"InstanceContent#30041",False,"宿命的未来",,,0,
103,1,"InstanceContent#30042",False,"神圣审判",,,0,
104,1,"InstanceContent#20059",False,"不为人知的证物",,,0,
105,1,"InstanceContent#20068",False,"神兵来袭",,,0,
106,1,"InstanceContent#20073",False,"悲伤的阿莉",,,0,
107,1,"InstanceContent#20075",False,"熠熠生辉的生命",,,0,
108,7,"弥弥德亚",False,"决斗！九宫幻卡",,,0,"Level#3766212"
109,7,"皮拉尔诺",False,"决斗！九宫幻卡",,,0,"Level#4249634"
110,6,"扎尔艾拉",False,"代理渔头希希蒲",,,0,
111,5,,False,"浪漫的寻宝猎人",,,0,
112,8,,False,"未知的岛屿，其名为优雷卡",,,0,
113,8,,False,"苍鹰归巢作战",,,0,
114,1,"InstanceContent#60025",False,"我等虽为凡夫",,,0,"Level#7397070"
115,7,"幻卡王埃尔默",False,"决斗！九宫幻卡",,,0,"Level#5581186"
116,6,"铜镜",False,"代理渔头希希蒲",,,0,
117,1,"InstanceContent#5",False,"黄金之谷",,,0,
118,1,"InstanceContent#35",False,"博物战舰无限回廊",,,0,
119,1,"InstanceContent#41",False,"草木庭园圣茉夏娜植物园",,,0,
120,1,"InstanceContent#20035",False,"苍穹之禁城",,,0,
121,1,"InstanceContent#20039",False,"英雄叙事诗：云廊之章",,,0,
122,1,"InstanceContent#20045",False,"红莲之狂潮",,,0,
123,1,"InstanceContent#20055",False,"式前准备",,,0,
124,1,"InstanceContent#20066",False,"暗影之逆焰",,,0,
125,1,"InstanceContent#20071",False,"熄灭最后的光",,,0,
126,1,"InstanceContent#20079",False,"晓月之终途",,,0,
127,1,"InstanceContent#20084",False,"风的领域",,,0,
128,1,"InstanceContent#20086",False,"高贝扎的打算",,,0,
129,1,"InstanceContent#20089",False,"堕入黑暗",,,0,
130,1,"InstanceContent#20091",False,"虚无界的英雄",,,0,
131,0,,False,,,,0,
