key,0,1,2,3,4,5,6,7,8,9,10,11
38,5,"看书",,"高兴",,,,0,,,,False
39,5,"击掌",,"高兴",,,,0,,,,False
40,5,"背靠",,"高兴",,,,0,,,,False
41,5,"扫地",,"高兴",,,,0,,,,False
42,5,"大吃一惊",,"挥手",,,,0,,,,False
43,5,"好热",,"轻笑",,,,0,,,,False
44,5,"巡视",,"展示",,,,0,,,,False
45,5,"诅咒",,"展示",,,,0,,,,False
46,5,"抱拳礼",,"质疑",,,,0,,,,False
47,5,"表达爱意",,"加油",,,,0,,,,False
48,5,"胜利欢呼",,"加油",,,,0,,,,False
49,5,"灵光一现",,"加油",,,,0,,,,False
50,5,"优雅仙人刺",,"加油",,,,0,,,,False
51,5,"干杯",,"质疑",,,,0,,,,False
52,5,"打响指",,"质疑",,,,0,,,,False
53,5,"花雨",,"质疑",,,,0,,,,False
54,5,"困惑",,"加油",,,,0,,,,False
55,5,"神典石",,"安慰",,,,0,,,,False
56,5,"后空翻",,"质疑",,,,0,,,,False
57,5,"热身",,"质疑",,,,0,,,,False
58,5,"撒娇",,"质疑",,,,0,,,,False
59,5,"蓄力迸发",,"质疑",,,,0,,,,False
60,5,"练武",,"质疑",,,,0,,,,False
61,5,"吃披萨",,"质疑",,,,0,,,,False
62,5,"吃水煮蛋",,"加油",,,,0,,,,False
63,5,"饮用红茶",,"质疑",,,,0,,,,False
64,5,"疑问",,"加油",,,,0,,,,False
65,5,"默剧",,"质疑",,,,0,,,,False
66,5,"火盆舞",,"加油",,,,0,,,,False
67,5,"战队演武正红一式",,"加油",,,,0,,,,False
68,5,"战队演武逆红一式",,"加油",,,,0,,,,False
69,5,"战队演武正黑二式",,"加油",,,,0,,,,False
70,5,"战队演武逆黑二式",,"加油",,,,0,,,,False
71,5,"战队演武正黄三式",,"加油",,,,0,,,,False
72,5,"战队演武逆黄三式",,"加油",,,,0,,,,False
73,5,"东方传统舞蹈",,"质疑",,,,0,,,,False
74,5,"小黄莺之舞",,"加油",,,,0,,,,False
75,0,,,,,,,0,,,,False
76,0,,,,,,,0,,,,False
77,0,,,,,,,0,,,,False
78,5,"方形步",,"质疑",,,,0,,,,False
79,5,"侧步",,"质疑",,,,0,,,,False
80,5,"幻想舞步",,"质疑",,,,0,,,,False
81,5,"波波托步",,"质疑",,,,0,,,,False
82,5,"趾踵步",,"质疑",,,,0,,,,False
83,5,"古菩步",,"质疑",,,,0,,,,False
84,5,"嘿哟",,"质疑",,,,0,,,,False
85,5,"火焰之舞",,"加油",,,,0,,,,False
86,0,,,,,,,0,,,,False
87,5,"展现右侧",,"加油",,,,0,,,,False
88,5,"展现左侧",,"加油",,,,0,,,,False
89,5,"斩铁剑",,"质疑",,,,0,,,,True
90,5,"寒冰的幻想",,"质疑",,,,0,,,,True
91,5,"百万核爆",,"质疑",,,,0,,,,False
92,5,"究极",,"质疑",,,,0,,,,True
93,0,,,,,,,0,,,,False
94,0,,,,,,,0,,,,False
95,5,"振作精神",,"拍手",,,,0,,,,False
96,5,"好冷",,"拍手",,,,0,,,,False
97,5,"说明计划",,"拍手",,,,0,,,,False
98,5,"黑色陆行鸟之笔",,"肯定",,,,0,,,,False
99,0,,,,,,,0,,,,False
100,0,,,,,,,0,,,,False
101,0,,,,,,,0,,,,False
102,5,"确认",,"肯定",,,,0,,,,False
103,5,"吃苹果",,"拍手",,,,0,,,,False
104,5,"搓手",,"拍手",,,,0,,,,False
105,5,"祝祷",,"莫名",,,,0,,,,False
106,5,"魅惑拥抱",,"莫名",,,,0,,,,False
107,5,"胡鹰之舞",,"莫名",,,,0,,,,False
108,5,"啦哩吼舞",,"莫名",,,,0,,,,False
109,0,,,,,,,0,,,,False
110,0,,,,,,,0,,,,False
111,0,,,,,,,0,,,,False
112,5,"对拳",,"招手",,,,0,,,,True
113,5,"深蹲",,"跳舞",,,,0,,,,False
114,5,"俯卧撑",,"跳舞",,,,0,,,,False
115,5,"仰卧起坐",,"跳舞",,,,0,,,,False
116,5,"深呼吸",,"跳舞",,,,0,,,,False
117,5,"立正",,"行礼",,,,0,,,,False
118,5,"稍息",,"行礼",,,,0,,,,False
119,5,"说明",,"大笑",,,,0,,,,False
120,5,"干劲十足",,"大笑",,,,0,,,,False
121,5,"亮出武器",,"挥手",,,,0,,,,False
122,5,"收回武器",,"挥手",,,,0,,,,False
123,5,"提醒",,"大笑",,,,0,,,,False
124,9,,,,,,,0,,,,False
125,9,,,,,,,0,,,,False
126,9,,,,,,,0,,,,False
127,9,,,,,,,0,,,,False
128,9,,,,,,,0,,,,False
129,9,,,,,,,0,,,,False
130,9,,,,,,,0,,,,False
131,9,,,,,,,0,,,,False
132,9,,,,,,,0,,,,False
133,9,,,,,,,0,,,,False
134,9,,,,,,,0,,,,False
135,9,,,,,,,0,,,,False
136,9,,,,,,,0,,,,False
137,9,,,,,,,0,,,,False
138,9,,,,,,,0,,,,False
139,9,,,,,,,0,,,,False
140,9,,,,,,,0,,,,False
141,9,,,,,,,0,,,,False
142,9,,,,,,,0,,,,False
143,9,,,,,,,0,,,,False
144,9,,,,,,,0,,,,False
145,9,,,,,,,0,,,,True
146,11,,,,,,,0,,,,True
147,11,,,,,,,0,,,,True
148,11,,,,,,,0,,,,True
149,11,,,,,,,0,,,,True
150,11,,,,,,,0,,,,True
151,11,,,,,,,0,,,,True
152,11,,,,,,,0,,,,True
153,9,,,,,,,0,,,,True
154,2,,,,,,,0,,,,False
155,2,,,,,,,0,,,,False
156,1,"纳尔札尔双剑",,,"纳尔札尔双剑",,,0,,,,False
157,1,"斩断宿怨之日",,,"斩断宿怨之日",,,0,,,,False
158,1,"领悟自然",,,"领悟自然",,,0,,,,False
159,1,"拳圣",,,"拳圣",,,0,,,,False
160,1,"勇气的证明",,,"勇气的证明",,,0,,,,False
161,1,"触手可及的胜利",,,"触手可及的胜利",,,0,,,,False
162,1,"毫无迷惘的眼瞳",,,"毫无迷惘的眼瞳",,,0,,,,False
163,1,"胆小之人的勇气",,,"胆小之人的勇气",,,0,,,,False
164,1,"秘术最高级命题的证明",,,"秘术最高级命题的证明",,,0,,,,False
165,1,"自由骑士的誓约",,,"自由骑士的誓约",,,0,,,,False
166,1,"责任与使命",,,"责任与使命",,,0,,,,False
167,1,"来自深渊",,,"来自深渊",,,0,,,,False
168,1,"成为绝枪战士",,,"成为绝枪战士",,,0,,,,False
169,1,"伟人的后继者",,,"伟人的后继者",,,0,,,,False
170,1,"被遗忘的学问",,,"被遗忘的学问",,,0,,,,False
171,1,"通往天界之路",,,"通往天界之路",,,0,,,,False
172,1,"贤者的誓词",,,"贤者的誓词",,,0,,,,False
173,1,"亡国的雷鸣",,,"亡国的雷鸣",,,0,,,,False
174,1,"龙眼",,,"龙眼",,,0,,,,False
175,1,"月与影",,,"月与影",,,0,,,,False
176,1,"武士之路",,,"武士之路",,,0,,,,False
177,1,"何谓钐镰客",,,"何谓钐镰客",,,0,,,,False
178,1,"诗与弓交织的旋律",,,"诗与弓交织的旋律",,,0,,,,False
179,1,"工房救星",,,"工房救星",,,0,,,,False
180,1,"舞者降临",,,"舞者降临",,,0,,,,False
181,1,"罪人的低语，命运的神谕",,,"罪人的低语，命运的神谕",,,0,,,,False
182,1,"业火的召唤",,,"业火的召唤",,,0,,,,False
183,1,"成为赤魔法师",,,"成为赤魔法师",,,0,,,,False
184,1,"自称青魔法师的男人",,,"自称青魔法师的男人",,,0,,,,False
185,1,"高举骑士的圣剑",,,"高举骑士的圣剑",,,0,,,,False
186,1,"顶级战士",,,"顶级战士",,,0,,,,False
187,1,"英雄的幻影",,,"英雄的幻影",,,0,,,,False
188,1,"镇抚的仪式",,,"镇抚的仪式",,,0,,,,False
189,1,"新时代的学者",,,"新时代的学者",,,0,,,,False
190,1,"冰枪的试炼",,,"冰枪的试炼",,,0,,,,False
191,1,"废王的回归",,,"废王的回归",,,0,,,,False
192,1,"苍天之龙骑士",,,"苍天之龙骑士",,,0,,,,False
193,1,"师与徒",,,"师与徒",,,0,,,,False
194,1,"生命的赞歌",,,"生命的赞歌",,,0,,,,False
195,1,"赌上名誉的战斗",,,"赌上名誉的战斗",,,0,,,,False
196,1,"黑魔的引导，法师的真实",,,"黑魔的引导，法师的真实",,,0,,,,False
197,1,"邪道与正道",,,"邪道与正道",,,0,,,,False
198,1,"第二代蓝色假面",,,"第二代蓝色假面",,,0,,,,False
199,1,"真正的骑士",,,"真正的骑士",,,0,,,,False
200,1,"为保护一切的乱击",,,"为保护一切的乱击",,,0,,,,False
201,1,"消逝于云海间",,,"消逝于云海间",,,0,,,,False
202,1,"治愈之手",,,"治愈之手",,,0,,,,False
203,1,"新时代的海兵团",,,"新时代的海兵团",,,0,,,,False
204,1,"命运之手",,,"命运之手",,,0,,,,False
205,1,"力量与责任",,,"力量与责任",,,0,,,,False
206,1,"誓言与枪同在",,,"誓言与枪同在",,,0,,,,False
207,1,"雪与雨",,,"雪与雨",,,0,,,,False
208,1,"极恶之人木枯",,,"极恶之人木枯",,,0,,,,False
209,1,"终焉的战歌",,,"终焉的战歌",,,0,,,,False
210,1,"瞄准！我们的未来",,,"瞄准！我们的未来",,,0,,,,False
211,1,"破坏的烈焰，治愈的清流",,,"破坏的烈焰，治愈的清流",,,0,,,,False
212,1,"破除黑暗，绽放光明",,,"破除黑暗，绽放光明",,,0,,,,False
213,1,"最后的抗争",,,"最后的抗争",,,0,,,,False
214,1,"永别了，初代蓝色假面",,,"永别了，初代蓝色假面",,,0,,,,False
215,1,"为了更强",,,"为了更强",,,0,,,,False
216,1,"燃烧吧高吉",,,"燃烧吧高吉",,,0,,,,False
217,1,"再次相见",,,"再次相见",,,0,,,,False
218,1,"真正的绝枪战士",,,"真正的绝枪战士",,,0,,,,False
219,1,"角尊的宝贝",,,"角尊的宝贝",,,0,,,,False
220,1,"穿越时空的夙愿",,,"穿越时空的夙愿",,,0,,,,False
221,1,"天地交融",,,"天地交融",,,0,,,,False
222,1,"守护之力",,,"守护之力",,,0,,,,False
223,1,"红血之龙骑士",,,"红血之龙骑士",,,0,,,,False
224,1,"影隐忍法贴",,,"影隐忍法贴",,,0,,,,False
225,1,"决战龟甲岛",,,"决战龟甲岛",,,0,,,,False
226,1,"和平颂歌",,,"和平颂歌",,,0,,,,False
227,1,"认同彼此",,,"认同彼此",,,0,,,,False
228,1,"最精彩的演出",,,"最精彩的演出",,,0,,,,False
229,1,"通向未来的记忆",,,"通向未来的记忆",,,0,,,,False
230,1,"召唤师的使命",,,"召唤师的使命",,,0,,,,False
231,1,"抗争之力",,,"抗争之力",,,0,,,,False
232,1,"青魔法的未来",,,"青魔法的未来",,,0,,,,False
233,5,"神典石",,"愠怒",,,,0,,,,False
234,0,,,,,,,0,,,,False
235,1,"你曾说过的话",,,"你曾说过的话",,,0,,,,False
236,1,"光荣的被驱逐者",,,"光荣的被驱逐者",,,0,,,,False
237,1,"不朽的搭档",,,"不朽的搭档",,,0,,,,False
238,1,"终于又能见到你了",,,"终于又能见到你了",,,0,,,,False
239,1,"未来之路",,,"未来之路",,,0,,,,False
240,1,"目送生者前行",,,"目送生者前行",,,0,,,,False
241,1,"驶向融合的巨轮",,,"驶向融合的巨轮",,,0,,,,False
242,1,"英魂安息",,,"英魂安息",,,0,,,,False
243,1,"仰望苍穹，不断迈进",,,"仰望苍穹，不断迈进",,,0,,,,False
244,1,"刻木匠贝亚坦师傅",,,"刻木匠贝亚坦师傅",,,0,,,,False
245,1,"锻铁匠布瑞赛尔",,,"锻铁匠布瑞赛尔",,,0,,,,False
246,1,"赫·纳恩萨首席造船师",,,"赫·纳恩萨首席造船师",,,0,,,,False
247,1,"雕金少女赛伦蒂碧提",,,"雕金少女赛伦蒂碧提",,,0,,,,False
248,1,"制革匠盖娃大姐",,,"制革匠盖娃大姐",,,0,,,,False
249,1,"秀丽的裁衣匠雷多伦特·罗斯",,,"秀丽的裁衣匠雷多伦特·罗斯",,,0,,,,False
250,1,"偏执的炼金术士塞文利安",,,"偏执的炼金术士塞文利安",,,0,,,,False
251,1,"林格萨斯总厨师长",,,"林格萨斯总厨师长",,,0,,,,False
252,1,"青出于蓝，进取不断",,,"青出于蓝，进取不断",,,0,,,,False
253,1,"铸入利剑中的心意",,,"铸入利剑中的心意",,,0,,,,False
254,1,"铸甲匠的信念",,,"铸甲匠的信念",,,0,,,,False
255,1,"起源的珍珠",,,"起源的珍珠",,,0,,,,False
256,1,"生命的光彩",,,"生命的光彩",,,0,,,,False
257,1,"恋爱战士的战斗服",,,"恋爱战士的战斗服",,,0,,,,False
258,1,"一瞬间的奇迹",,,"一瞬间的奇迹",,,0,,,,False
259,1,"美食家罗罗力特的复仇",,,"美食家罗罗力特的复仇",,,0,,,,False
260,1,"父与子的宿命",,,"父与子的宿命",,,0,,,,False
261,1,"名匠与英雄",,,"名匠与英雄",,,0,,,,False
262,1,"同伴的意义",,,"同伴的意义",,,0,,,,False
263,1,"结缘之物",,,"结缘之物",,,0,,,,False
264,1,"无尽的野心",,,"无尽的野心",,,0,,,,False
265,1,"母亲的秘密",,,"母亲的秘密",,,0,,,,False
266,1,"人心所向的结局",,,"人心所向的结局",,,0,,,,False
267,1,"待客之心",,,"待客之心",,,0,,,,False
268,1,"平等的茶会",,,"平等的茶会",,,0,,,,False
269,1,"雪花的挑战",,,"雪花的挑战",,,0,,,,False
270,1,"技术交流",,,"技术交流",,,0,,,,False
271,1,"女王的美梦",,,"女王的美梦",,,0,,,,False
272,1,"向生命致敬",,,"向生命致敬",,,0,,,,False
273,1,"翩翩天女的礼服",,,"翩翩天女的礼服",,,0,,,,False
274,1,"光阴无法磨灭的爱",,,"光阴无法磨灭的爱",,,0,,,,False
275,1,"真心的味道",,,"真心的味道",,,0,,,,False
276,1,"采矿工阿达尔博塔女士",,,"采矿工阿达尔博塔女士",,,0,,,,False
277,1,"首席园艺工弗弗茶",,,"首席园艺工弗弗茶",,,0,,,,False
278,1,"代理渔头希希蒲",,,"代理渔头希希蒲",,,0,,,,False
279,1,"峡谷深处的阳光",,,"峡谷深处的阳光",,,0,,,,False
280,1,"希望的种子",,,"希望的种子",,,0,,,,False
281,1,"网仓大危机",,,"网仓大危机",,,0,,,,False
282,1,"再次踏上旅途",,,"再次踏上旅途",,,0,,,,False
283,1,"连载最终回«种子无国界»",,,"连载最终回«种子无国界»",,,0,,,,False
284,1,"最后的乐园",,,"最后的乐园",,,0,,,,False
285,1,"团结一心",,,"团结一心",,,0,,,,False
286,1,"她和她的菜园",,,"她和她的菜园",,,0,,,,False
287,1,"意外的收获",,,"意外的收获",,,0,,,,False
288,1,"黑铁工房",,,"黑铁工房",,,0,,,,False
289,1,"实录数据003“修复思念的工匠”",,,"实录数据003“修复思念的工匠”",,,0,,,,False
290,1,"治愈旧伤",,,"治愈旧伤",,,0,,,,False
291,1,"接近传说中的生物萨迈尔的真相！",,,"接近传说中的生物萨迈尔的真相！",,,0,,,,False
292,1,"水晶病的治疗方法",,,"水晶病的治疗方法",,,0,,,,False
293,1,"与古代的对话",,,"与古代的对话",,,0,,,,False
294,1,"约定的星星",,,"约定的星星",,,0,,,,False
295,1,"萨雷安的饮食文化",,,"萨雷安的饮食文化",,,0,,,,False
296,1,"美妙的结局",,,"美妙的结局",,,0,,,,False
297,1,"海港的未来",,,"海港的未来",,,0,,,,False
298,1,"金碟欢迎您",,,"金碟欢迎您",,,0,,,,False
299,1,"消失在铜铃中的梦",,,"消失在铜铃中的梦",,,0,,,,False
300,1,"坚守之物",,,"坚守之物",,,0,,,,False
301,1,"战士归来",,,"战士归来",,,0,,,,False
302,1,"一往无前的孤高骑士",,,"一往无前的孤高骑士",,,0,,,,False
303,1,"另一位绝枪战士",,,"另一位绝枪战士",,,0,,,,False
304,1,"治愈之力的源泉",,,"治愈之力的源泉",,,0,,,,False
305,1,"新次元学者",,,"新次元学者",,,0,,,,False
306,1,"蕾薇瓦恋爱了？",,,"蕾薇瓦恋爱了？",,,0,,,,False
307,1,"生命瞬逝，术道恒久",,,"生命瞬逝，术道恒久",,,0,,,,False
308,1,"星导继承者",,,"星导继承者",,,0,,,,False
309,1,"献给那孤高的守护者",,,"献给那孤高的守护者",,,0,,,,False
310,1,"胧的秘策",,,"胧的秘策",,,0,,,,False
311,1,"仗剑行侠无双斋传",,,"仗剑行侠无双斋传",,,0,,,,False
312,1,"暗杀道",,,"暗杀道",,,0,,,,False
313,1,"响彻云霄的三重奏",,,"响彻云霄的三重奏",,,0,,,,False
314,1,"开创！机工士的明天",,,"开创！机工士的明天",,,0,,,,False
315,1,"向新天地进发",,,"向新天地进发",,,0,,,,False
316,1,"精诚所至，金石为开",,,"精诚所至，金石为开",,,0,,,,False
317,1,"次优召唤师",,,"次优召唤师",,,0,,,,False
318,1,"以剑承志",,,"以剑承志",,,0,,,,False
319,4,,,"封锁坑道铜铃铜山","巴哈姆特绝境战",,,0,,,,False
320,4,,,"封锁坑道铜铃铜山","究极神兵绝境战",,,0,,,,False
321,4,,,"封锁坑道铜铃铜山","亚历山大绝境战",,,0,,,,False
322,4,,,"封锁坑道铜铃铜山","幻想龙诗绝境战",,,0,,,,False
323,9,,,,,,,0,,,,True
324,11,,,,,,,0,,,,True
325,11,,,,,,,0,,,,True
326,11,,,,,,,0,,,,True
327,11,,,,,,,0,,,,True
328,11,,,,,,,0,,,,True
329,11,,,,,,,0,,,,True
330,11,,,,,,,0,,,,True
331,9,,,,,,,0,,,,True
332,9,,,,,,,0,,,,True
333,11,,,,,,,0,,,,True
334,11,,,,,,,0,,,,True
335,11,,,,,,,0,,,,True
336,11,,,,,,,0,,,,True
337,11,,,,,,,0,,,,True
338,11,,,,,,,0,,,,True
339,11,,,,,,,0,,,,True
340,9,,,,,,,0,,,,True
341,9,,,,,,,0,,,,False
342,9,,,,,,,0,,,,False
343,9,,,,,,,0,,,,False
344,9,,,,,,,0,,,,False
345,5,"观战",,"大笑",,,,0,,,,False
346,1,"英雄之卵",,,"英雄之卵",,,0,,,,False
347,2,,,,,,,0,,,,False
348,6,"自走人偶001号",,"巨蝌蚪",,,,0,,,,False
349,6,"巧儿陆行鸟",,"巨蝌蚪",,,,0,,,,False
350,6,"爆弹仔",,"巨蝌蚪",,,,0,,,,False
351,6,"贝希摩斯宝宝",,"魔界花骨朵",,,,0,,,,False
352,6,"魔界花骨朵",,"胖墩跳蜥","贝希摩斯宝宝",,,0,,,,False
353,6,"灰尘兔",,"无头骑士模型",,,,0,,,,False
354,6,"幼小仙人掌",,"自走人偶001号",,,,0,,,,False
355,6,"小壳蟹",,"密林人偶003号",,,,0,,,,False
356,6,"发芽小猩猩",,"自走人偶001号",,,,0,,,,False
357,6,"恶魔砖块",,"胖墩跳蜥","魔菇宝",,,0,,,,False
358,6,"手指光标",,"灰尘兔",,,,0,,,,False
359,6,"卢恩人玩偶",,"大头小鼹鼠",,,,0,,,,False
360,6,"小狼",,"自走人偶001号",,,,0,,,,False
361,6,"长须小豹",,"自走人偶001号",,,,0,,,,False
362,6,"冬贝利玩偶",,"魔导先锋追踪型",,,,0,,,,False
363,6,"魔法扫帚",,"大头小鼹鼠",,,,0,,,,False
364,6,"莫古力娃娃",,"魔界花骨朵",,,,0,,,,False
365,6,"食果花鼠",,"魔导先锋追踪型",,,,0,,,,False
366,6,"猫小胖",,"恶魔砖块",,,,0,,,,False
367,6,"河童童",,"青鸟",,,,0,,,,False
368,6,"追踪系统",,"自走人偶001号",,,,0,,,,False
369,6,"猴面雀儿",,"小小魔精",,,,0,,,,False
370,6,"叶小妖妖",,"胖墩跳蜥","发芽小猩猩",,,0,,,,False
371,6,"獭獭",,"恶魔砖块",,,,0,,,,False
372,6,"迷你鲶鱼精",,"魔导先锋追踪型",,,,0,,,,False
373,6,"迷你库洛",,"一口小果冻",,,,0,,,,False
374,6,"豆豆柴",,"恶魔砖块",,,,0,,,,False
375,6,"隆卡的水蛇？",,"自走人偶001号",,,,0,,,,False
376,6,"大河狸",,"凯特西娃娃",,,,0,,,,False
377,6,"鲨鱼指挥官",,"恒辉队巧儿陆行鸟",,,,0,,,,False
378,6,"凯特西娃娃",,"魔界花骨朵",,,,0,,,,True
379,6,"青鸟",,"魔导先锋追踪型",,,,0,,,,False
380,6,"渡渡鸟雏",,"无头骑士模型",,,,0,,,,False
381,6,"幼碧企鹅",,"恒辉队巧儿陆行鸟",,,,0,,,,False
382,6,"睡羊羊",,"碧海人偶003号",,,,0,,,,False
383,6,"小小蔓德拉",,"密林人偶003号",,,,0,,,,False
384,6,"不说话的蜂鸟",,"胖墩跳蜥","灰尘兔",,,0,,,,False
385,6,"梦魔娃娃",,"密林人偶003号",,,,0,,,,False
386,6,"小小吉尔伽美什",,"灰尘兔",,,,0,,,,False
387,6,"洋葱王子",,"密林人偶003号",,,,0,,,,False
388,6,"茄子骑士",,"密林人偶003号",,,,0,,,,False
389,6,"蒜头明星",,"密林人偶003号",,,,0,,,,False
390,6,"番茄国王",,"密林人偶003号",,,,0,,,,False
391,6,"蔓德拉王后",,"密林人偶003号",,,,0,,,,False
392,6,"迷你奥尔特罗斯",,"幼小仙人掌","魔法扫帚",,,0,,,,False
393,6,"恩奇都",,"幼小仙人掌","小小吉尔伽美什",,,0,,,,False
394,6,"小小阿托莫斯",,"大头小鼹鼠",,,,0,,,,False
395,6,"风筝小猫",,"胖墩跳蜥","渡渡鸟雏",,,0,,,,False
396,6,"小熊猫",,"胖墩跳蜥","小山羊玩偶",,,0,,,,False
397,6,"企鹅王子",,"恒辉队巧儿陆行鸟",,,,0,,,,False
398,6,"波奇",,"青鸟",,,,0,,,,False
399,6,"疣猪小子",,"胖墩跳蜥","迷你吉尔伯特",,,0,,,,False
400,6,"旅雀儿",,"胖墩跳蜥","妖精小犬",,,0,,,,False
401,6,"迷你奇美拉",,"大头小鼹鼠",,,,0,,,,False
402,6,"小雪童子",,"密林人偶003号",,,,0,,,,False
403,6,"小妖狐",,"树苗精",,,,0,,,,False
404,6,"鲸头鹳",,"胖墩跳蜥",,,,0,,,,False
405,6,"猪小仙",,"恶魔砖块",,,,0,,,,False
406,6,"沙狐",,"小蝙蝠",,,,0,,,,False
407,6,"莫莫拉·莫拉！！！",,"恒辉队巧儿陆行鸟",,,,0,,,,False
408,5,"通讯珠",,"大笑",,,,0,,,,False
409,9,,,,,,,0,,,,True
410,11,,,,,,,0,,,,True
411,11,,,,,,,0,,,,True
412,9,,,,,,,0,,,,True
413,11,,,,,,,0,,,,True
414,11,,,,,,,0,,,,True
415,11,,,,,,,0,,,,True
416,11,,,,,,,0,,,,True
417,11,,,,,,,0,,,,True
418,9,,,,,,,0,,,,True
419,11,,,,,,,0,,,,True
420,11,,,,,,,0,,,,True
421,9,,,,,,,0,,,,True
422,11,,,,,,,0,,,,True
423,11,,,,,,,0,,,,True
424,11,,,,,,,0,,,,True
425,11,,,,,,,0,,,,True
426,11,,,,,,,0,,,,True
427,9,,,,,,,0,,,,False
428,9,,,,,,,0,,,,False
429,9,,,,,,,0,,,,False
430,9,,,,,,,0,,,,False
431,9,,,,,,,0,,,,False
432,9,,,,,,,0,,,,False
433,9,,,,,,,0,,,,False
434,4,,,"封锁坑道铜铃铜山","欧米茄绝境验证战",,,0,,,,False
435,6,"胖儿陆行鸟",,"青鸟",,,,0,,,,False
436,6,"粘液胶",,"胖墩跳蜥","小小魔精",,,0,,,,False
437,6,"奥猴宝宝",,"胖墩跳蜥","长须小黑豹",,,0,,,,False
438,6,"小脚雪人",,"恶魔砖块",,,,0,,,,False
439,6,"浅瞳",,"恒辉队巧儿陆行鸟",,,,0,,,,False
440,6,"蓝闪蝶",,"胖墩跳蜥","发条推车",,,0,,,,False
441,6,"波罗·罗格",,"自走人偶001号",,,,0,,,,False
442,6,"水小滴",,"胖墩跳蜥",,,,0,,,,False
443,6,"分福",,"恶魔砖块",,,,0,,,,False
444,6,"小刺猬",,"魔导先锋追踪型",,,,0,,,,False
445,6,"鼯鼠",,"小蝙蝠",,,,0,,,,False
446,6,"吉多",,"胖墩跳蜥","迷你巴兹",,,0,,,,False
447,6,"椒盐海豹",,"胖墩跳蜥","白鼬",,,0,,,,False
448,6,"六角小螈螈",,"恶魔砖块",,,,0,,,,False
449,6,"小鸭嘴兽",,"砂砾小像兵",,,,0,,,,False
450,6,"丑小鸭",,"胖墩跳蜥","幼小仙人掌",,,0,,,,False
451,6,"白小虎",,"大头小鼹鼠",,,,0,,,,False
452,6,"朱孔雀",,"大头小鼹鼠",,,,0,,,,False
453,6,"青帝",,"大头小鼹鼠",,,,0,,,,False
454,6,"迷你雅·修特拉",,"魔界花骨朵",,,,0,,,,False
455,6,"迷你敏菲利亚",,"碧海人偶003号",,,,0,,,,False
456,6,"迷你桑克瑞德",,"碧海人偶003号",,,,0,,,,False
457,6,"迷你伊达",,"魔界花骨朵",,,,0,,,,False
458,6,"迷你帕帕力莫",,"魔界花骨朵",,,,0,,,,False
459,6,"迷你于里昂热",,"魔界花骨朵",,,,0,,,,False
460,6,"迷你阿尔菲诺",,"自走人偶001号",,,,0,,,,False
461,6,"迷你阿莉塞",,"魔界花骨朵",,,,0,,,,False
462,6,"迷你塔塔露",,"魔界花骨朵",,,,0,,,,False
463,6,"迷你西德",,"自走人偶001号",,,,0,,,,False
464,6,"猫耳小小员",,"盗龙小宝",,,,0,,,,False
465,9,,,,,,,3176,,,,False
466,9,,,,,,,3178,,,,False
467,1,"犹如春夜一梦",,,"犹如春夜一梦",,,0,,,,False
