key,0,1,2,3,4,5,6,7
20,"ui/icon/192000/192309.tex","ui/icon/082000/082093.tex",2,"BannerCondition#132",0,0,2008,"武僧"
21,"ui/icon/192000/192310.tex","ui/icon/082000/082093.tex",2,"BannerCondition#133",0,0,2009,"龙骑士"
22,"ui/icon/192000/192311.tex","ui/icon/082000/082093.tex",2,"BannerCondition#134",0,0,2010,"忍者"
23,"ui/icon/192000/192312.tex","ui/icon/082000/082093.tex",2,"BannerCondition#135",0,0,2011,"武士"
24,"ui/icon/192000/192313.tex","ui/icon/082000/082093.tex",2,"BannerCondition#136",0,0,2012,"钐镰客"
25,"ui/icon/192000/192314.tex","ui/icon/082000/082093.tex",2,"BannerCondition#137",0,0,2014,"吟游诗人"
26,"ui/icon/192000/192315.tex","ui/icon/082000/082093.tex",2,"BannerCondition#138",0,0,2015,"机工士"
27,"ui/icon/192000/192316.tex","ui/icon/082000/082093.tex",2,"BannerCondition#139",0,0,2016,"舞者"
28,"ui/icon/192000/192317.tex","ui/icon/082000/082093.tex",2,"BannerCondition#140",0,0,2017,"黑魔法师"
29,"ui/icon/192000/192318.tex","ui/icon/082000/082093.tex",2,"BannerCondition#141",0,0,2018,"召唤师"
30,"ui/icon/192000/192319.tex","ui/icon/082000/082093.tex",2,"BannerCondition#142",0,0,2019,"赤魔法师"
31,"ui/icon/192000/192401.tex","ui/icon/082000/082093.tex",5,"BannerCondition#143",0,0,3000,"星极队"
32,"ui/icon/192000/192402.tex","ui/icon/082000/082093.tex",5,"BannerCondition#144",0,0,3001,"灵极队"
33,"ui/icon/192000/192403.tex","ui/icon/082000/082093.tex",5,"BannerCondition#145",0,0,3200,"第1赛季水晶冲突：王者"
34,"ui/icon/192000/192404.tex","ui/icon/082000/082093.tex",5,"BannerCondition#146",0,0,3201,"第1赛季水晶冲突：勇者"
35,"ui/icon/192000/192405.tex","ui/icon/082000/082093.tex",5,"BannerCondition#147",0,0,3202,"第1赛季水晶冲突：获奖者"
36,"ui/icon/192000/192406.tex","ui/icon/082000/082093.tex",5,"BannerCondition#148",0,0,3208,"第1赛季水晶冲突：青铜"
37,"ui/icon/192000/192407.tex","ui/icon/082000/082093.tex",5,"BannerCondition#149",0,0,3207,"第1赛季水晶冲突：白银"
38,"ui/icon/192000/192408.tex","ui/icon/082000/082093.tex",5,"BannerCondition#150",0,0,3206,"第1赛季水晶冲突：黄金"
39,"ui/icon/192000/192409.tex","ui/icon/082000/082093.tex",5,"BannerCondition#151",0,0,3205,"第1赛季水晶冲突：白金"
40,"ui/icon/192000/192410.tex","ui/icon/082000/082093.tex",5,"BannerCondition#152",0,0,3204,"第1赛季水晶冲突：钻石"
41,"ui/icon/192000/192411.tex","ui/icon/082000/082093.tex",5,"BannerCondition#153",0,0,3203,"第1赛季水晶冲突：水晶"
42,,,0,"BannerCondition#0",0,0,0,""
43,,,0,"BannerCondition#0",0,0,0,""
44,"ui/icon/192000/192701.tex","ui/icon/082000/082093.tex",4,"BannerCondition#319",0,0,2500,"巴哈姆特绝境战"
45,"ui/icon/192000/192702.tex","ui/icon/082000/082093.tex",4,"BannerCondition#320",0,0,2501,"究极神兵绝境战"
46,"ui/icon/192000/192703.tex","ui/icon/082000/082093.tex",4,"BannerCondition#321",0,0,2502,"亚历山大绝境战"
47,"ui/icon/192000/192704.tex","ui/icon/082000/082093.tex",4,"BannerCondition#322",0,0,2503,"幻想龙诗绝境战"
48,"ui/icon/192000/192412.tex","ui/icon/082000/082093.tex",5,"BannerCondition#323",0,0,3209,"第2赛季水晶冲突：王者"
49,"ui/icon/192000/192413.tex","ui/icon/082000/082093.tex",5,"BannerCondition#324",0,0,3210,"第2赛季水晶冲突：勇者"
50,"ui/icon/192000/192414.tex","ui/icon/082000/082093.tex",5,"BannerCondition#325",0,0,3211,"第2赛季水晶冲突：获奖者"
51,"ui/icon/192000/192415.tex","ui/icon/082000/082093.tex",5,"BannerCondition#326",0,0,3217,"第2赛季水晶冲突：青铜"
52,"ui/icon/192000/192416.tex","ui/icon/082000/082093.tex",5,"BannerCondition#327",0,0,3216,"第2赛季水晶冲突：白银"
53,"ui/icon/192000/192417.tex","ui/icon/082000/082093.tex",5,"BannerCondition#328",0,0,3215,"第2赛季水晶冲突：黄金"
54,"ui/icon/192000/192418.tex","ui/icon/082000/082093.tex",5,"BannerCondition#329",0,0,3214,"第2赛季水晶冲突：白金"
55,"ui/icon/192000/192419.tex","ui/icon/082000/082093.tex",5,"BannerCondition#330",0,0,3213,"第2赛季水晶冲突：钻石"
56,"ui/icon/192000/192420.tex","ui/icon/082000/082093.tex",5,"BannerCondition#331",0,0,3212,"第2赛季水晶冲突：水晶"
57,"ui/icon/192000/192421.tex","ui/icon/082000/082093.tex",5,"BannerCondition#332",0,0,3218,"第3赛季水晶冲突：王者"
58,"ui/icon/192000/192422.tex","ui/icon/082000/082093.tex",5,"BannerCondition#333",0,0,3219,"第3赛季水晶冲突：勇者"
59,"ui/icon/192000/192423.tex","ui/icon/082000/082093.tex",5,"BannerCondition#334",0,0,3220,"第3赛季水晶冲突：获奖者"
60,"ui/icon/192000/192424.tex","ui/icon/082000/082093.tex",5,"BannerCondition#335",0,0,3226,"第3赛季水晶冲突：青铜"
61,"ui/icon/192000/192425.tex","ui/icon/082000/082093.tex",5,"BannerCondition#336",0,0,3225,"第3赛季水晶冲突：白银"
62,"ui/icon/192000/192426.tex","ui/icon/082000/082093.tex",5,"BannerCondition#337",0,0,3224,"第3赛季水晶冲突：黄金"
63,"ui/icon/192000/192427.tex","ui/icon/082000/082093.tex",5,"BannerCondition#338",0,0,3223,"第3赛季水晶冲突：白金"
64,"ui/icon/192000/192428.tex","ui/icon/082000/082093.tex",5,"BannerCondition#339",0,0,3222,"第3赛季水晶冲突：钻石"
65,"ui/icon/192000/192429.tex","ui/icon/082000/082093.tex",5,"BannerCondition#340",0,0,3221,"第3赛季水晶冲突：水晶"
66,"ui/icon/192000/192430.tex","ui/icon/082000/082093.tex",5,"BannerCondition#341",0,0,3002,"水晶冲突：蓝色"
67,"ui/icon/192000/192431.tex","ui/icon/082000/082093.tex",5,"BannerCondition#342",0,0,3003,"水晶冲突：红色"
68,"ui/icon/192000/192705.tex","ui/icon/082000/082093.tex",4,"BannerCondition#343",0,0,2400,"多变迷宫：希拉狄哈水道"
69,"ui/icon/192000/192966.tex","ui/icon/082000/082093.tex",3,"BannerCondition#344",0,0,2315,"友好部族任务：奥密克戎族"
70,"ui/icon/192000/192601.tex","ui/icon/082000/082093.tex",9,"BannerCondition#346",0,0,1000,"国旗：利姆萨·罗敏萨"
71,"ui/icon/192000/192602.tex","ui/icon/082000/082093.tex",9,"BannerCondition#346",0,0,1001,"国旗：格里达尼亚"
72,"ui/icon/192000/192603.tex","ui/icon/082000/082093.tex",9,"BannerCondition#346",0,0,1002,"国旗：乌尔达哈"
73,"ui/icon/192000/192015.tex","ui/icon/082000/082093.tex",1,"BannerCondition#1",0,0,3,"花饰"
74,"ui/icon/192000/192016.tex","ui/icon/082000/082093.tex",1,"BannerCondition#1",0,0,21,"气泡"
75,"ui/icon/192000/192019.tex","ui/icon/082000/082093.tex",1,"BannerCondition#1",0,0,30,"粒子"
76,"ui/icon/192000/192018.tex","ui/icon/082000/082093.tex",7,"BannerCondition#347",0,0,31,"音符"
77,"ui/icon/192000/192012.tex","ui/icon/082000/082093.tex",1,"BannerCondition#1",0,0,20,"命名日"
78,"ui/icon/192000/192013.tex","ui/icon/082000/082093.tex",1,"BannerCondition#1",0,0,19,"新人"
79,"ui/icon/192000/192014.tex","ui/icon/082000/082093.tex",1,"BannerCondition#1",0,0,33,"光泽"
80,"ui/icon/192000/192017.tex","ui/icon/082000/082093.tex",1,"BannerCondition#1",0,0,34,"玫瑰"
81,"ui/icon/192000/192432.tex","ui/icon/082000/082093.tex",5,"BannerCondition#409",0,0,3227,"第4赛季水晶冲突：王者"
82,"ui/icon/192000/192433.tex","ui/icon/082000/082093.tex",5,"BannerCondition#410",0,0,3228,"第4赛季水晶冲突：勇者"
83,"ui/icon/192000/192434.tex","ui/icon/082000/082093.tex",5,"BannerCondition#411",0,0,3229,"第4赛季水晶冲突：获奖者"
84,"ui/icon/192000/192440.tex","ui/icon/082000/082093.tex",5,"BannerCondition#412",0,0,3230,"第4赛季水晶冲突：水晶"
85,"ui/icon/192000/192439.tex","ui/icon/082000/082093.tex",5,"BannerCondition#413",0,0,3231,"第4赛季水晶冲突：钻石"
86,"ui/icon/192000/192438.tex","ui/icon/082000/082093.tex",5,"BannerCondition#414",0,0,3232,"第4赛季水晶冲突：白金"
87,"ui/icon/192000/192437.tex","ui/icon/082000/082093.tex",5,"BannerCondition#415",0,0,3233,"第4赛季水晶冲突：黄金"
88,"ui/icon/192000/192436.tex","ui/icon/082000/082093.tex",5,"BannerCondition#416",0,0,3234,"第4赛季水晶冲突：白银"
89,"ui/icon/192000/192435.tex","ui/icon/082000/082093.tex",5,"BannerCondition#417",0,0,3235,"第4赛季水晶冲突：青铜"
90,"ui/icon/192000/192441.tex","ui/icon/082000/082093.tex",5,"BannerCondition#418",0,0,3236,"第5赛季水晶冲突：王者"
91,"ui/icon/192000/192442.tex","ui/icon/082000/082093.tex",5,"BannerCondition#419",0,0,3237,"第5赛季水晶冲突：勇者"
92,"ui/icon/192000/192443.tex","ui/icon/082000/082093.tex",5,"BannerCondition#420",0,0,3238,"第5赛季水晶冲突：获奖者"
93,"ui/icon/192000/192449.tex","ui/icon/082000/082093.tex",5,"BannerCondition#421",0,0,3239,"第5赛季水晶冲突：水晶"
94,"ui/icon/192000/192448.tex","ui/icon/082000/082093.tex",5,"BannerCondition#422",0,0,3240,"第5赛季水晶冲突：钻石"
95,"ui/icon/192000/192447.tex","ui/icon/082000/082093.tex",5,"BannerCondition#423",0,0,3241,"第5赛季水晶冲突：白金"
96,"ui/icon/192000/192446.tex","ui/icon/082000/082093.tex",5,"BannerCondition#424",0,0,3242,"第5赛季水晶冲突：黄金"
97,"ui/icon/192000/192445.tex","ui/icon/082000/082093.tex",5,"BannerCondition#425",0,0,3243,"第5赛季水晶冲突：白银"
98,"ui/icon/192000/192444.tex","ui/icon/082000/082093.tex",5,"BannerCondition#426",0,0,3244,"第5赛季水晶冲突：青铜"
99,"ui/icon/192000/192450.tex","ui/icon/082000/082093.tex",5,"BannerCondition#427",0,0,3004,"猎隼阵营"
100,"ui/icon/192000/192451.tex","ui/icon/082000/082093.tex",5,"BannerCondition#428",0,0,3005,"渡鸦阵营"
101,"ui/icon/192000/192962.tex","ui/icon/082000/082093.tex",3,"BannerCondition#429",0,0,2311,"友好部族任务：仙子族"
102,"ui/icon/192000/192963.tex","ui/icon/082000/082093.tex",3,"BannerCondition#430",0,0,2312,"友好部族任务：奇塔利族"
103,"ui/icon/192000/192964.tex","ui/icon/082000/082093.tex",3,"BannerCondition#431",0,0,2313,"友好部族任务：矮人族"
104,"ui/icon/192000/192965.tex","ui/icon/082000/082093.tex",3,"BannerCondition#432",0,0,2314,"友好部族任务：悌阳象族"
105,"ui/icon/192000/192967.tex","ui/icon/082000/082093.tex",3,"BannerCondition#433",0,0,2316,"友好部族任务：兔兔族"
106,"ui/icon/192000/192706.tex","ui/icon/082000/082093.tex",4,"BannerCondition#434",0,0,2504,"欧米茄绝境验证战"
107,"ui/icon/192000/192711.tex","ui/icon/082000/082093.tex",4,"BannerCondition#465",0,0,2354,"深层迷宫：正统优雷卡1"
108,"ui/icon/192000/192712.tex","ui/icon/082000/082093.tex",4,"BannerCondition#466",0,0,2355,"深层迷宫：正统优雷卡2"
109,"ui/icon/192000/192713.tex","ui/icon/082000/082093.tex",8,"BannerCondition#468",0,0,2340,"开拓无人岛1"
110,"ui/icon/192000/192714.tex","ui/icon/082000/082093.tex",8,"BannerCondition#469",0,0,2341,"开拓无人岛2"
111,"ui/icon/192000/192452.tex","ui/icon/082000/082093.tex",5,"BannerCondition#502",0,0,3245,"第6赛季水晶冲突：王者"
112,"ui/icon/192000/192453.tex","ui/icon/082000/082093.tex",5,"BannerCondition#503",0,0,3246,"第6赛季水晶冲突：勇者"
113,"ui/icon/192000/192454.tex","ui/icon/082000/082093.tex",5,"BannerCondition#504",0,0,3247,"第6赛季水晶冲突：获奖者"
114,"ui/icon/192000/192460.tex","ui/icon/082000/082093.tex",5,"BannerCondition#505",0,0,3248,"第6赛季水晶冲突：水晶"
115,"ui/icon/192000/192459.tex","ui/icon/082000/082093.tex",5,"BannerCondition#506",0,0,3249,"第6赛季水晶冲突：钻石"
116,"ui/icon/192000/192458.tex","ui/icon/082000/082093.tex",5,"BannerCondition#507",0,0,3250,"第6赛季水晶冲突：白金"
117,"ui/icon/192000/192457.tex","ui/icon/082000/082093.tex",5,"BannerCondition#508",0,0,3251,"第6赛季水晶冲突：黄金"
118,"ui/icon/192000/192456.tex","ui/icon/082000/082093.tex",5,"BannerCondition#509",0,0,3252,"第6赛季水晶冲突：白银"
119,"ui/icon/192000/192455.tex","ui/icon/082000/082093.tex",5,"BannerCondition#510",0,0,3253,"第6赛季水晶冲突：青铜"
120,"ui/icon/192000/192461.tex","ui/icon/082000/082093.tex",5,"BannerCondition#511",0,0,3254,"第7赛季水晶冲突：王者"
121,"ui/icon/192000/192462.tex","ui/icon/082000/082093.tex",5,"BannerCondition#512",0,0,3255,"第7赛季水晶冲突：勇者"
122,"ui/icon/192000/192463.tex","ui/icon/082000/082093.tex",5,"BannerCondition#513",0,0,3256,"第7赛季水晶冲突：获奖者"
123,"ui/icon/192000/192469.tex","ui/icon/082000/082093.tex",5,"BannerCondition#514",0,0,3257,"第7赛季水晶冲突：水晶"
124,"ui/icon/192000/192468.tex","ui/icon/082000/082093.tex",5,"BannerCondition#515",0,0,3258,"第7赛季水晶冲突：钻石"
125,"ui/icon/192000/192467.tex","ui/icon/082000/082093.tex",5,"BannerCondition#516",0,0,3259,"第7赛季水晶冲突：白金"
126,"ui/icon/192000/192466.tex","ui/icon/082000/082093.tex",5,"BannerCondition#517",0,0,3260,"第7赛季水晶冲突：黄金"
127,"ui/icon/192000/192465.tex","ui/icon/082000/082093.tex",5,"BannerCondition#518",0,0,3261,"第7赛季水晶冲突：白银"
128,"ui/icon/192000/192464.tex","ui/icon/082000/082093.tex",5,"BannerCondition#519",0,0,3262,"第7赛季水晶冲突：青铜"
129,"ui/icon/192000/192470.tex","ui/icon/082000/082093.tex",5,"BannerCondition#520",0,0,3006,"东方恶鬼面具"
130,"ui/icon/192000/192471.tex","ui/icon/082000/082093.tex",5,"BannerCondition#521",0,0,3007,"东方老翁面具"
131,"ui/icon/192000/192960.tex","ui/icon/082000/082093.tex",3,"BannerCondition#524",0,0,2308,"友好部族任务：甲人族"
132,"ui/icon/192000/192959.tex","ui/icon/082000/082093.tex",3,"BannerCondition#525",0,0,2309,"友好部族任务：阿难陀族"
133,"ui/icon/192000/192961.tex","ui/icon/082000/082093.tex",3,"BannerCondition#526",0,0,2310,"友好部族任务：鲶鱼精族"
134,"ui/icon/192000/192320.tex","ui/icon/082000/082093.tex",2,"BannerCondition#522",0,0,2021,"青魔法师"
135,"ui/icon/192000/192715.tex","ui/icon/082000/082093.tex",7,"BannerCondition#523",0,0,3950,"10周年纪念"
136,"ui/icon/192000/192716.tex","ui/icon/082000/082093.tex",4,"BannerCondition#528",0,0,2401,"多变迷宫：六根山"
137,"ui/icon/192000/192717.tex","ui/icon/082000/082093.tex",8,"BannerCondition#529",0,0,2342,"海钓爱好者"
138,"ui/icon/192000/192718.tex","ui/icon/082000/082093.tex",8,"BannerCondition#530",0,0,2343,"愿者上钩"
139,"ui/icon/192000/192719.tex","ui/icon/082000/082093.tex",8,"BannerCondition#531",0,0,2350,"运筹帷幄"
140,"ui/icon/192000/192490.tex","ui/icon/082000/082093.tex",5,"BannerCondition#578",0,0,3008,"角力学校"
141,"ui/icon/192000/192491.tex","ui/icon/082000/082093.tex",5,"BannerCondition#579",0,0,3009,"九霄云上"
142,"ui/icon/192000/192472.tex","ui/icon/082000/082093.tex",5,"BannerCondition#580",0,0,3263,"第8赛季水晶冲突：王者"
143,"ui/icon/192000/192473.tex","ui/icon/082000/082093.tex",5,"BannerCondition#581",0,0,3264,"第8赛季水晶冲突：勇者"
144,"ui/icon/192000/192474.tex","ui/icon/082000/082093.tex",5,"BannerCondition#582",0,0,3265,"第8赛季水晶冲突：获奖者"
145,"ui/icon/192000/192480.tex","ui/icon/082000/082093.tex",5,"BannerCondition#583",0,0,3266,"第8赛季水晶冲突：水晶"
146,"ui/icon/192000/192479.tex","ui/icon/082000/082093.tex",5,"BannerCondition#584",0,0,3267,"第8赛季水晶冲突：钻石"
147,"ui/icon/192000/192478.tex","ui/icon/082000/082093.tex",5,"BannerCondition#585",0,0,3268,"第8赛季水晶冲突：白金"
148,"ui/icon/192000/192477.tex","ui/icon/082000/082093.tex",5,"BannerCondition#586",0,0,3269,"第8赛季水晶冲突：黄金"
149,"ui/icon/192000/192476.tex","ui/icon/082000/082093.tex",5,"BannerCondition#587",0,0,3270,"第8赛季水晶冲突：白银"
150,"ui/icon/192000/192475.tex","ui/icon/082000/082093.tex",5,"BannerCondition#588",0,0,3271,"第8赛季水晶冲突：青铜"
151,"ui/icon/192000/192481.tex","ui/icon/082000/082093.tex",5,"BannerCondition#589",0,0,3272,"第9赛季水晶冲突：王者"
152,"ui/icon/192000/192482.tex","ui/icon/082000/082093.tex",5,"BannerCondition#590",0,0,3273,"第9赛季水晶冲突：勇者"
153,"ui/icon/192000/192483.tex","ui/icon/082000/082093.tex",5,"BannerCondition#591",0,0,3274,"第9赛季水晶冲突：获奖者"
154,"ui/icon/192000/192489.tex","ui/icon/082000/082093.tex",5,"BannerCondition#592",0,0,3275,"第9赛季水晶冲突：水晶"
155,"ui/icon/192000/192488.tex","ui/icon/082000/082093.tex",5,"BannerCondition#593",0,0,3276,"第9赛季水晶冲突：钻石"
156,"ui/icon/192000/192487.tex","ui/icon/082000/082093.tex",5,"BannerCondition#594",0,0,3277,"第9赛季水晶冲突：白金"
157,"ui/icon/192000/192486.tex","ui/icon/082000/082093.tex",5,"BannerCondition#595",0,0,3278,"第9赛季水晶冲突：黄金"
158,"ui/icon/192000/192485.tex","ui/icon/082000/082093.tex",5,"BannerCondition#596",0,0,3279,"第9赛季水晶冲突：白银"
159,"ui/icon/192000/192484.tex","ui/icon/082000/082093.tex",5,"BannerCondition#597",0,0,3280,"第9赛季水晶冲突：青铜"
160,"ui/icon/192000/192492.tex","ui/icon/082000/082093.tex",5,"BannerCondition#598",0,0,3281,"第10赛季水晶冲突：王者"
161,"ui/icon/192000/192493.tex","ui/icon/082000/082093.tex",5,"BannerCondition#599",0,0,3282,"第10赛季水晶冲突：勇者"
162,"ui/icon/192000/192494.tex","ui/icon/082000/082093.tex",5,"BannerCondition#600",0,0,3283,"第10赛季水晶冲突：获奖者"
163,"ui/icon/192000/192500.tex","ui/icon/082000/082093.tex",5,"BannerCondition#601",0,0,3284,"第10赛季水晶冲突：水晶"
164,"ui/icon/192000/192499.tex","ui/icon/082000/082093.tex",5,"BannerCondition#602",0,0,3285,"第10赛季水晶冲突：钻石"
165,"ui/icon/192000/192498.tex","ui/icon/082000/082093.tex",5,"BannerCondition#603",0,0,3286,"第10赛季水晶冲突：白金"
166,"ui/icon/192000/192497.tex","ui/icon/082000/082093.tex",5,"BannerCondition#604",0,0,3287,"第10赛季水晶冲突：黄金"
167,"ui/icon/192000/192496.tex","ui/icon/082000/082093.tex",5,"BannerCondition#605",0,0,3288,"第10赛季水晶冲突：白银"
168,"ui/icon/192000/192495.tex","ui/icon/082000/082093.tex",5,"BannerCondition#606",0,0,3289,"第10赛季水晶冲突：青铜"
169,"ui/icon/192000/192956.tex","ui/icon/082000/082093.tex",3,"BannerCondition#567",0,0,2305,"友好部族任务：瓦努族"
170,"ui/icon/192000/192957.tex","ui/icon/082000/082093.tex",3,"BannerCondition#568",0,0,2306,"友好部族任务：骨颌族"
171,"ui/icon/192000/192958.tex","ui/icon/082000/082093.tex",3,"BannerCondition#569",0,0,2307,"友好部族任务：莫古力族"
172,"ui/icon/192000/192722.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2252,"艾欧泽亚神话：哈罗妮"
173,"ui/icon/192000/192723.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2253,"艾欧泽亚神话：梅茵菲娜"
174,"ui/icon/192000/192724.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2254,"艾欧泽亚神话：沙利亚克"
175,"ui/icon/192000/192725.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2255,"艾欧泽亚神话：妮美雅"
176,"ui/icon/192000/192726.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2256,"艾欧泽亚神话：利姆莱茵"
177,"ui/icon/192000/192727.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2257,"艾欧泽亚神话：奥修昂"
178,"ui/icon/192000/192728.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2258,"艾欧泽亚神话：比尔格"
179,"ui/icon/192000/192729.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2259,"艾欧泽亚神话：拉尔戈"
180,"ui/icon/192000/192730.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2260,"艾欧泽亚神话：阿泽玛"
181,"ui/icon/192000/192731.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2261,"艾欧泽亚神话：纳尔札尔"
182,"ui/icon/192000/192732.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2262,"艾欧泽亚神话：诺菲卡"
183,"ui/icon/192000/192733.tex","ui/icon/082000/082093.tex",3,"BannerCondition#572",0,0,2263,"艾欧泽亚神话：阿尔基克"
184,"ui/icon/192000/192734.tex","ui/icon/082000/082093.tex",4,"BannerCondition#574",0,0,2402,"多变迷宫：阿罗阿罗岛"
185,"ui/icon/192000/192720.tex","ui/icon/082000/082093.tex",8,"BannerCondition#570",0,0,2351,"天书奇谈"
186,"ui/icon/192000/192721.tex","ui/icon/082000/082093.tex",8,"BannerCondition#571",0,0,2352,"幻巧拼图"
187,"ui/icon/192000/192735.tex","ui/icon/082000/082093.tex",7,"BannerCondition#575",0,0,3951,"金碟巨豆中心1"
188,"ui/icon/192000/192736.tex","ui/icon/082000/082093.tex",7,"BannerCondition#576",0,0,3952,"金碟巨豆中心2"
189,"ui/icon/192000/192737.tex","ui/icon/082000/082093.tex",7,"BannerCondition#577",0,0,3953,"金碟巨豆中心3"
190,"ui/icon/192000/192738.tex","ui/icon/082000/082093.tex",7,"BannerCondition#607",0,0,3954,"妖怪手表"
191,"ui/icon/192000/192321.tex","ui/icon/082000/082093.tex",2,"BannerCondition#681",0,0,2013,"蝰蛇剑士"
192,"ui/icon/192000/192322.tex","ui/icon/082000/082093.tex",2,"BannerCondition#682",0,0,2020,"绘灵法师"
193,"ui/icon/192000/192501.tex","ui/icon/082000/082093.tex",5,"BannerCondition#683",0,0,3010,"火山之心"
194,"ui/icon/192000/192502.tex","ui/icon/082000/082093.tex",5,"BannerCondition#684",0,0,3011,"机关大殿"
195,"ui/icon/192000/192503.tex","ui/icon/082000/082093.tex",5,"BannerCondition#685",0,0,3290,"第11赛季水晶冲突：王者"
196,"ui/icon/192000/192504.tex","ui/icon/082000/082093.tex",5,"BannerCondition#686",0,0,3291,"第11赛季水晶冲突：勇者"
197,"ui/icon/192000/192505.tex","ui/icon/082000/082093.tex",5,"BannerCondition#687",0,0,3292,"第11赛季水晶冲突：获奖者"
198,"ui/icon/192000/192511.tex","ui/icon/082000/082093.tex",5,"BannerCondition#688",0,0,3293,"第11赛季水晶冲突：水晶"
199,"ui/icon/192000/192510.tex","ui/icon/082000/082093.tex",5,"BannerCondition#689",0,0,3294,"第11赛季水晶冲突：钻石"
200,"ui/icon/192000/192509.tex","ui/icon/082000/082093.tex",5,"BannerCondition#690",0,0,3295,"第11赛季水晶冲突：白金"
201,"ui/icon/192000/192508.tex","ui/icon/082000/082093.tex",5,"BannerCondition#691",0,0,3296,"第11赛季水晶冲突：黄金"
202,"ui/icon/192000/192507.tex","ui/icon/082000/082093.tex",5,"BannerCondition#692",0,0,3297,"第11赛季水晶冲突：白银"
203,"ui/icon/192000/192506.tex","ui/icon/082000/082093.tex",5,"BannerCondition#693",0,0,3298,"第11赛季水晶冲突：青铜"
204,"ui/icon/192000/192954.tex","ui/icon/082000/082093.tex",3,"BannerCondition#694",0,0,2302,"友好部族任务：地灵族"
205,"ui/icon/192000/192952.tex","ui/icon/082000/082093.tex",3,"BannerCondition#695",0,0,2301,"友好部族任务：妖精族"
206,"ui/icon/192000/192951.tex","ui/icon/082000/082093.tex",3,"BannerCondition#696",0,0,2300,"友好部族任务：蜥蜴人族"
207,"ui/icon/192000/192955.tex","ui/icon/082000/082093.tex",3,"BannerCondition#697",0,0,2303,"友好部族任务：鱼人族"
208,"ui/icon/192000/192953.tex","ui/icon/082000/082093.tex",3,"BannerCondition#698",0,0,2304,"友好部族任务：鸟人族"
209,"ui/icon/192000/192662.tex","ui/icon/082000/082093.tex",9,"BannerCondition#701",0,0,1036,"图莱尤拉1"
210,"ui/icon/192000/192663.tex","ui/icon/082000/082093.tex",9,"BannerCondition#702",0,0,1037,"图莱尤拉2"
