key,0,1,2,3
123,"ui/icon/061000/061411.tex","萨雷安支线任务",True,"支线任务：旧萨雷安"
124,"ui/icon/061000/061411.tex","萨维奈岛支线任务",True,"支线任务：拉札罕"
125,"ui/icon/061000/061411.tex","萨雷安支线任务",True,"支线任务：迷津"
126,"ui/icon/061000/061411.tex","萨维奈岛支线任务",True,"支线任务：萨维奈岛"
127,"ui/icon/061000/061411.tex","加雷马支线任务",True,"支线任务：加雷马"
128,"ui/icon/061000/061411.tex","叹息海支线任务",True,"支线任务：叹息海"
129,"ui/icon/061000/061411.tex","厄尔庇斯支线任务",True,"支线任务：厄尔庇斯"
130,"ui/icon/061000/061411.tex","天外天垓支线任务",True,"支线任务：天外天垓"
131,"ui/icon/061000/061411.tex","尤卡图拉尔支线任务",True,"支线任务：图莱尤拉"
132,"ui/icon/061000/061411.tex","尤卡图拉尔支线任务",True,"支线任务：奥阔帕恰山"
133,"ui/icon/061000/061411.tex","尤卡图拉尔支线任务",True,"支线任务：克扎玛乌卡湿地"
134,"ui/icon/061000/061411.tex","尤卡图拉尔支线任务",True,"支线任务：亚克特尔树海"
135,"ui/icon/061000/061411.tex","萨卡图拉尔支线任务",True,"支线任务：夏劳尼荒野"
136,"ui/icon/061000/061411.tex","萨卡图拉尔支线任务",True,"支线任务：遗产之地"
137,"ui/icon/061000/061411.tex","萨卡图拉尔支线任务",True,"支线任务：九号解决方案"
138,"ui/icon/061000/061411.tex","无失世界支线任务",True,"支线任务：活着的记忆"
139,"ui/icon/062000/062301.tex","战斗精英职业任务",True,"剑术师任务"
140,"ui/icon/062000/062302.tex","战斗精英职业任务",True,"格斗家任务"
141,"ui/icon/062000/062303.tex","战斗精英职业任务",True,"斧术师任务"
142,"ui/icon/062000/062304.tex","战斗精英职业任务",True,"枪术师任务"
143,"ui/icon/062000/062305.tex","战斗精英职业任务",True,"弓箭手任务"
144,"ui/icon/062000/062309.tex","战斗精英职业任务",True,"双剑师任务"
145,"ui/icon/062000/062306.tex","魔法导师职业任务",True,"幻术师任务"
146,"ui/icon/062000/062307.tex","魔法导师职业任务",True,"咒术师任务"
147,"ui/icon/062000/062308.tex","魔法导师职业任务",True,"秘术师任务"
148,"ui/icon/062000/062310.tex","能工巧匠职业任务",True,"刻木匠任务"
149,"ui/icon/062000/062311.tex","能工巧匠职业任务",True,"锻铁匠任务"
150,"ui/icon/062000/062312.tex","能工巧匠职业任务",True,"铸甲匠任务"
151,"ui/icon/062000/062313.tex","能工巧匠职业任务",True,"雕金匠任务"
152,"ui/icon/062000/062314.tex","能工巧匠职业任务",True,"制革匠任务"
153,"ui/icon/062000/062315.tex","能工巧匠职业任务",True,"裁衣匠任务"
154,"ui/icon/062000/062316.tex","能工巧匠职业任务",True,"炼金术士任务"
155,"ui/icon/062000/062317.tex","能工巧匠职业任务",True,"烹调师任务"
156,"ui/icon/062000/062318.tex","大地使者职业任务",True,"采矿工任务"
157,"ui/icon/062000/062319.tex","大地使者职业任务",True,"园艺工任务"
158,"ui/icon/062000/062320.tex","大地使者职业任务",True,"捕鱼人任务"
159,"ui/icon/062000/062401.tex","战斗精英特职任务",True,"骑士任务"
160,"ui/icon/062000/062402.tex","战斗精英特职任务",True,"武僧任务"
161,"ui/icon/062000/062403.tex","战斗精英特职任务",True,"战士任务"
162,"ui/icon/062000/062404.tex","战斗精英特职任务",True,"龙骑士任务"
163,"ui/icon/062000/062405.tex","战斗精英特职任务",True,"吟游诗人任务"
164,"ui/icon/062000/062410.tex","战斗精英特职任务",True,"忍者任务"
165,"ui/icon/062000/062406.tex","魔法导师特职任务",True,"白魔法师任务"
166,"ui/icon/062000/062407.tex","魔法导师特职任务",True,"黑魔法师任务"
167,"ui/icon/062000/062408.tex","魔法导师特职任务",True,"召唤师任务"
168,"ui/icon/062000/062409.tex","魔法导师特职任务",True,"学者任务"
169,"ui/icon/062000/062412.tex","战斗精英特职任务",True,"暗黑骑士任务"
170,"ui/icon/062000/062411.tex","战斗精英特职任务",True,"机工士任务"
171,"ui/icon/062000/062413.tex","魔法导师特职任务",True,"占星术士任务"
172,"ui/icon/062000/062414.tex","战斗精英特职任务",True,"武士任务"
173,"ui/icon/062000/062415.tex","魔法导师特职任务",True,"赤魔法师任务"
174,"ui/icon/062000/062417.tex","战斗精英特职任务",True,"绝枪战士任务"
175,"ui/icon/062000/062418.tex","战斗精英特职任务",True,"舞者任务"
176,"ui/icon/062000/062420.tex","魔法导师特职任务",True,"贤者任务"
177,"ui/icon/062000/062419.tex","战斗精英特职任务",True,"钐镰客任务"
178,"ui/icon/062000/062421.tex","战斗精英特职任务",True,"蝰蛇剑士任务"
179,"ui/icon/062000/062422.tex","魔法导师特职任务",True,"绘灵法师任务"
180,"ui/icon/062000/062416.tex","魔法导师特职任务",True,"青魔法师任务"
181,"ui/icon/061000/061411.tex","中庸工艺馆交易职业任务",True,"金属工艺部任务"
182,"ui/icon/061000/061411.tex","中庸工艺馆交易职业任务",True,"手工工艺部任务"
183,"ui/icon/061000/061411.tex","中庸工艺馆交易职业任务",True,"食药工艺部任务"
184,"ui/icon/061000/061411.tex","中庸工艺馆交易职业任务",True,"大地资源部任务"
185,"ui/icon/061000/061411.tex","中庸工艺馆交易职业任务",True,"水生资源部任务"
186,"ui/icon/061000/061411.tex","中庸工艺馆交易职业任务",True,"中庸工艺馆剧情任务"
187,"ui/icon/062000/062521.tex","萨雷安魔法大学交易职业任务",True,"考古系任务"
188,"ui/icon/062000/062521.tex","萨雷安魔法大学交易职业任务",True,"天文系任务"
189,"ui/icon/062000/062521.tex","萨雷安魔法大学交易职业任务",True,"医学系任务"
190,"ui/icon/062000/062521.tex","萨雷安魔法大学交易职业任务",True,"文化系任务"
191,"ui/icon/062000/062521.tex","萨雷安魔法大学交易职业任务",True,"以太系任务"
192,"ui/icon/062000/062521.tex","萨雷安魔法大学交易职业任务",True,"萨雷安魔法大学剧情任务"
193,"ui/icon/062000/062523.tex","珠串万货街交易职业任务",True,"五金店任务"
194,"ui/icon/062000/062523.tex","珠串万货街交易职业任务",True,"笔记工房任务"
195,"ui/icon/062000/062523.tex","珠串万货街交易职业任务",True,"鲜榨果艺任务"
196,"ui/icon/062000/062523.tex","珠串万货街交易职业任务",True,"奇珍异宝任务"
197,"ui/icon/062000/062523.tex","珠串万货街交易职业任务",True,"随心钓任务"
198,"ui/icon/062000/062523.tex","珠串万货街交易职业任务",True,"万货街剧情任务"
199,"ui/icon/062000/062522.tex","职能任务",True,"防护职能任务：暗影之章"
200,"ui/icon/062000/062522.tex","职能任务",True,"治疗职能任务：暗影之章"
201,"ui/icon/062000/062522.tex","职能任务",True,"物理进攻职能任务：暗影之章"
202,"ui/icon/062000/062522.tex","职能任务",True,"魔法进攻职能任务：暗影之章"
203,"ui/icon/062000/062522.tex","职能任务",True,"职能剧情任务：暗影之章"
204,"ui/icon/062000/062522.tex","职能任务",True,"防护职能任务：晓月之章"
205,"ui/icon/062000/062522.tex","职能任务",True,"治疗职能任务：晓月之章"
206,"ui/icon/062000/062522.tex","职能任务",True,"近战职能任务：晓月之章"
207,"ui/icon/062000/062522.tex","职能任务",True,"远程物理职能任务：晓月之章"
208,"ui/icon/062000/062522.tex","职能任务",True,"远程魔法职能任务：晓月之章"
209,"ui/icon/062000/062522.tex","职能任务",True,"职能剧情任务：晓月之章"
210,"ui/icon/062000/062522.tex","职能任务",True,"防护职能任务：金曦之章"
211,"ui/icon/062000/062522.tex","职能任务",True,"治疗职能任务：金曦之章"
212,"ui/icon/062000/062522.tex","职能任务",True,"近战职能任务：金曦之章"
213,"ui/icon/062000/062522.tex","职能任务",True,"远程物理职能任务：金曦之章"
214,"ui/icon/062000/062522.tex","职能任务",True,"远程魔法职能任务：金曦之章"
215,"ui/icon/062000/062522.tex","职能任务",True,"职能剧情任务：金曦之章"
216,"ui/icon/061000/061401.tex","军队任务",True,"黑涡团任务"
217,"ui/icon/061000/061402.tex","军队任务",True,"双蛇党任务"
218,"ui/icon/061000/061403.tex","军队任务",True,"恒辉队任务"
219,"ui/icon/061000/061411.tex","季节活动",True,"季节活动"
220,"ui/icon/061000/061411.tex","季节活动",True,"降神节"
221,"ui/icon/061000/061411.tex","季节活动",True,"东节"
222,"ui/icon/061000/061411.tex","季节活动",True,"恋人节"
223,"ui/icon/061000/061411.tex","季节活动",True,"恋人节&女儿节"
224,"ui/icon/061000/061411.tex","季节活动",True,"女儿节"
225,"ui/icon/061000/061411.tex","季节活动",True,"女儿节&彩蛋狩猎"
226,"ui/icon/061000/061411.tex","季节活动",True,"彩蛋狩猎"
227,"ui/icon/061000/061411.tex","季节活动",True,"金碟嘉年华"
228,"ui/icon/061000/061411.tex","季节活动",True,"红莲节"
229,"ui/icon/061000/061411.tex","季节活动",True,"新生庆典"
230,"ui/icon/061000/061411.tex","季节活动",True,"守护天节"
231,"ui/icon/061000/061411.tex","季节活动",True,"星芒节"
232,"ui/icon/061000/061411.tex","季节活动",True,"其他季节活动"
233,"ui/icon/061000/061411.tex","其他任务",True,"纪念任务"
234,"ui/icon/061000/061411.tex","其他任务",True,"来访者任务"
235,,"无效分类",False,""
236,,"无效分类",False,""
237,,"无效分类",False,""
238,,"无效分类",False,""
239,,"无效分类",False,""
240,,"无效分类",False,""
241,,"无效分类",False,""
242,,"无效分类",False,""
243,,"无效分类",False,""
244,,"无效分类",False,""
245,,"无效分类",False,""
246,,"无效分类",False,""
247,,"无效分类",False,""
248,,"无效分类",False,""
249,,"无效分类",False,""
250,,"无效分类",False,""
251,,"无效分类",False,""
252,,"无效分类",False,""
253,"ui/icon/062000/062501.tex","佣兵理符",False,"佣兵理符任务"
254,"ui/icon/062000/062502.tex","木工理符",False,"刻木匠理符任务"
255,"ui/icon/062000/062503.tex","锻冶理符",False,"锻铁匠理符任务"
256,"ui/icon/062000/062504.tex","铸甲理符",False,"铸甲匠理符任务"
257,"ui/icon/062000/062505.tex","雕金理符",False,"雕金匠理符任务"
258,"ui/icon/062000/062506.tex","制革理符",False,"制革匠理符任务"
259,"ui/icon/062000/062507.tex","裁缝理符",False,"裁衣匠理符任务"
260,"ui/icon/062000/062508.tex","炼金理符",False,"炼金术士理符任务"
261,"ui/icon/062000/062509.tex","烹调理符",False,"烹调师理符任务"
262,"ui/icon/062000/062510.tex","采矿理符",False,"采矿工理符任务"
263,"ui/icon/062000/062511.tex","园艺理符",False,"园艺工理符任务"
264,"ui/icon/062000/062512.tex","钓鱼理符",False,"捕鱼人理符任务"
265,"ui/icon/062000/062513.tex","军队理符",False,"黑涡团理符任务"
266,"ui/icon/062000/062514.tex","军队理符",False,"双蛇党理符任务"
267,"ui/icon/062000/062515.tex","军队理符",False,"恒辉队理符任务"
268,"ui/icon/061000/061801.tex","迷宫挑战",False,"迷宫挑战"
269,"ui/icon/061000/061802.tex","大型任务",False,"大型任务"
270,"ui/icon/061000/061804.tex","讨伐歼灭战",False,"讨伐歼灭战"
271,"ui/icon/061000/061824.tex","其他任务",False,"深层迷宫"
272,"ui/icon/061000/061833.tex","其他任务",False,"禁地优雷卡"
273,"ui/icon/061000/061838.tex","其他任务",False,"天佑女王"
274,"ui/icon/061000/061846.tex","其他任务",False,"特殊迷宫"
275,"ui/icon/061000/061803.tex","迷宫挑战",False,"行会令"
276,,"遗产任务",False,"主线剧情任务：第六星历"
277,,"遗产任务",False,"支线任务：第六星历"
278,,"遗产任务",False,"职业任务：第六星历"
279,,"遗产任务",False,"特职任务：第六星历"
280,,"遗产任务",False,"军队任务：第六星历"
