key,0,1,2,3,4,5,6,7
262289,"购买能工巧匠及大地使者防具",,,,,True,0,0
262290,"购买工具",,,,,True,0,0
262291,"购买武器",,,,,True,0,0
262292,"购买战斗防具",,,,,True,0,0
262293,"购买能工巧匠及大地使者防具",,,,,True,0,0
262294,"购买工具",,,,,True,0,0
262295,"购买武器",,,,,True,0,0
262296,"购买战斗防具",,,,,True,0,0
262297,"购买能工巧匠及大地使者防具",,,,,True,0,0
262298,"购买工具",,,,,True,0,0
262299,"购买武器",,,,,True,0,0
262300,"购买战斗防具",,,,,True,0,0
262301,"购买能工巧匠及大地使者防具",,,,,True,0,0
262302,"购买工具",,,,,True,0,0
262303,"购买武器",,,,,True,0,0
262304,"购买战斗防具",,,,,True,0,0
262305,"购买能工巧匠及大地使者防具",,,,,True,0,0
262306,"购买工具",,,,,True,0,0
262307,"购买武器",,,,,True,0,0
262308,"购买战斗防具",,,,,True,0,0
262309,"购买能工巧匠及大地使者防具",,,,,True,0,0
262310,"购买工具",,,,,True,0,0
262311,"购买武器",,,,,True,0,0
262312,"购买战斗防具",,,,,True,0,0
262313,"购买能工巧匠及大地使者防具",,,,,True,0,0
262314,"购买工具",,,,,True,0,0
262315,"购买武器",,,,,True,0,0
262316,"购买战斗防具",,,,,True,0,0
262317,"购买能工巧匠及大地使者防具",,,,,True,0,0
262318,"购买工具",,,,,True,0,0
262319,"购买武器",,,,,True,0,0
262320,"购买战斗防具",,,,,True,0,0
262321,"购买能工巧匠及大地使者防具",,,,,True,0,0
262322,"购买工具",,,,,True,0,0
262323,"购买武器",,,,,True,0,0
262324,"购买战斗防具",,,,,True,0,0
262325,"购买能工巧匠及大地使者防具",,,,,True,0,0
262326,"购买工具",,,,,True,0,0
262327,"购买武器",,,,,True,0,0
262328,"购买战斗防具",,,,,True,0,0
262329,"购买能工巧匠及大地使者防具",,,,,True,0,0
262330,"购买工具",,,,,True,0,0
262331,"购买武器",,,,,True,0,0
262332,"购买战斗防具",,,,,True,0,0
262333,"购买能工巧匠及大地使者防具",,,,,True,0,0
262334,"购买工具",,,,,True,0,0
262335,"购买武器",,,,,True,0,0
262336,"购买战斗防具",,,,,True,0,0
262337,"购买能工巧匠及大地使者防具",,,,,True,0,0
262338,"购买工具",,,,,True,0,0
262339,"购买武器",,,,,True,0,0
262340,"购买战斗防具",,,,,True,0,0
262341,"购买能工巧匠及大地使者防具",,,,,True,0,0
262342,"购买工具",,,,,True,0,0
262343,"购买武器",,,,,True,0,0
262344,"购买战斗防具",,,,,True,0,0
262345,"购买能工巧匠及大地使者防具",,,,,True,0,0
262346,"购买武器",,,,,True,0,0
262347,"购买工具",,,,,True,0,0
262348,"购买战斗防具",,,,,True,0,0
262349,"购买能工巧匠及大地使者防具",,,,,True,0,0
262350,"",,,,,True,0,0
262351,"购买工具",,,,,True,0,0
262352,"购买武器",,,,,True,0,0
262353,"购买战斗防具",,,,,True,0,0
262354,"购买能工巧匠及大地使者防具",,,,,True,0,0
262355,"购买工具",,,,,True,0,0
262356,"购买武器",,,,,True,0,0
262357,"购买战斗防具",,,,,True,0,0
262358,"购买能工巧匠及大地使者防具",,,,,True,0,0
262359,"购买工具",,,,,True,0,0
262360,"购买武器",,,,,True,0,0
262361,"购买战斗防具",,,,,True,0,0
262362,"购买能工巧匠及大地使者防具",,,,,True,0,0
262363,"购买工具",,,,,True,0,0
262364,"购买武器",,,,,True,0,0
262365,"购买战斗防具",,,,,True,0,0
262366,"购买能工巧匠及大地使者防具",,,,,True,0,0
262367,"购买工具",,,,,True,0,0
262368,"购买武器",,,,,True,0,0
262369,"购买战斗防具",,,,,True,0,0
262370,"购买能工巧匠及大地使者防具",,,,,True,0,0
262371,"购买工具",,,,,True,0,0
262372,"购买工具",,,,,True,0,0
262373,"购买武器",,,,,True,0,0
262374,"购买战斗防具",,,,,True,0,0
262375,"购买能工巧匠及大地使者防具",,,,,True,0,0
262376,"",,,,,True,0,0
262377,"",,,,,True,0,0
262378,"购买工具",,,,,True,0,0
262379,"购买武器",,,,,True,0,0
262380,"购买战斗防具",,,,,True,0,0
262381,"购买能工巧匠及大地使者防具",,,,,True,0,0
262382,"购买工具",,,,,True,0,0
262383,"购买武器",,,,,True,0,0
262384,"购买战斗防具",,,,,True,0,0
262385,"购买能工巧匠及大地使者防具",,,,,True,0,0
262386,"购买工具",,,,,True,0,0
262387,"购买武器",,,,,True,0,0
262388,"购买战斗防具",,,,,True,0,0
262389,"购买能工巧匠及大地使者防具",,,,,True,0,0
262390,"购买工具",,,,,True,0,0
262391,"购买工具",,,,,True,0,0
262392,"购买工具",,,,,True,0,0
262393,"购买武器",,,,,True,0,0
262394,"购买战斗防具",,,,,True,0,0
262395,"购买能工巧匠及大地使者防具",,,,,True,0,0
262396,"购买工具",,,,,True,0,0
262397,"购买武器",,,,,True,0,0
262398,"购买战斗防具",,,,,True,0,0
262399,"购买能工巧匠及大地使者防具",,,,,True,0,0
262400,"购买工具",,,,,True,0,0
262401,"购买武器",,,,,True,0,0
262402,"购买战斗防具",,,,,True,0,0
262403,"购买能工巧匠及大地使者防具",,,,,True,0,0
262404,"",,,,,True,0,0
262405,"",,,,,True,0,0
262406,"",,,,,True,0,0
262407,"",,,,,True,0,0
262408,"购买武器",,,,,True,0,0
262409,"购买战斗防具",,,,,True,0,0
262410,"购买武器",,,,,True,0,0
262411,"购买战斗防具",,,,,True,0,0
262412,"购买武器",,,,,True,0,0
262413,"购买战斗防具",,,,,True,0,0
262414,"",,,,,True,13,0
262415,"",,,,,True,2,0
262419,"购买道具（室外建材、庭具、乐谱）",,,,,True,0,0
262420,"购买道具（室外建材、庭具、乐谱）",,,,,True,0,0
262421,"购买道具（室外建材、庭具、乐谱）",,,,,True,0,0
262422,"购买道具",,,,,True,0,0
262423,"",,,,,True,5,0
262424,"",,,,,True,8,0
262425,"",,,,,True,9,0
262426,"",,,,,False,0,0
262427,"",,,,,False,0,0
262428,"",,,,,False,0,0
262429,"",,,,,False,0,0
262430,"",,,,,False,0,0
262431,"",,,,,False,0,0
262432,"",,,,,False,0,0
262433,"",,,,,False,0,0
262434,"",,,,,True,0,0
262435,"",,,,,True,0,0
262436,"",,,,,True,0,0
262437,"",,,,,True,0,0
262438,"",,,,,True,0,0
262439,"",,,,,True,0,0
262440,"",,,,,True,0,0
262441,"",,,,,True,0,0
262442,"",,,,,True,0,0
262443,"再次购买50级防具（战斗精英）",,,,,True,0,0
262444,"再次购买50级防具（魔法导师）",,,,,True,0,0
262445,"再次购买50级武器、工具",,,,,True,0,0
262446,"再次购买任务报酬1",,,,,True,0,0
262449,"再次购买成就报酬1",,,,,True,0,0
262450,"再次购买成就报酬2",,,,,True,0,0
262451,"",,,,,False,0,0
262452,"",,,,,False,0,0
262453,"",,,,,False,0,0
262454,"",,,,,False,0,0
262455,"",,,,,False,0,0
262456,"",,,,,False,0,0
262457,"",,,,,False,0,0
262458,"",,,,,False,0,0
262459,"购买道具（武具投影相关）",,"出售幻影的男人",,,True,0,0
262460,"购买道具",,,,,True,10,0
262461,"购买道具（木材、金属、石材、骨材、皮革）","ui/icon/060000/060412.tex",,,,True,0,0
262462,"购买道具（布料、炼金原料）","ui/icon/060000/060412.tex",,,,True,0,0
262463,"购买道具（苗圃、染料）","ui/icon/060000/060412.tex",,,,True,0,0
262464,"",,,,,True,0,0
262466,"",,,,,False,0,0
262468,"购买道具（男性）",,,,,True,11,0
262469,"购买道具（女性）",,,,,True,11,0
262470,"购买道具",,,,,True,11,0
262471,"购买道具（触媒）","ui/icon/060000/060412.tex",,,,True,0,0
262472,"购买道具（食材）","ui/icon/060000/060412.tex",,,,True,0,0
262473,"",,,,,False,0,0
262474,"",,,,,False,0,0
262475,"",,,,,False,0,0
262476,"",,,,,False,0,0
262477,"",,,,,False,0,0
262478,"",,,,,False,0,0
262479,"",,,,,False,0,0
262480,"",,,,,False,0,0
262481,"",,,,,False,0,0
262482,"",,,,,False,0,0
262483,"",,,,,False,0,0
262484,"",,,,,False,0,0
262485,"",,,,,True,7,0
262486,"",,,,,True,0,0
262488,"购买其他防具",,,,,True,0,0
262489,"购买道具",,,,,True,16,0
262491,"购买竞赛陆行鸟",,,,"DefaultTalk#592240",True,0,0
262492,"购买道具",,,,,True,0,0
262493,"购买道具",,,,,True,19,0
262494,"购买道具",,,,,True,0,0
262495,"购买道具",,,,"DefaultTalk#592222",True,20,0
262496,"购买道具",,,,,True,0,0
262497,"复制王者之剑·本我",,,,,True,0,0
262498,"复制诸神黄昏斧·本我",,,,,True,0,0
262499,"复制凯撒裂爪·本我",,,,,True,0,0
262500,"复制圣枪朗基努斯·本我",,,,,True,0,0
262501,"复制佐助之刀·本我",,,,,True,0,0
262502,"复制与一之弓·本我",,,,,True,0,0
262503,"复制莉莉丝魔杖·本我",,,,,True,0,0
262504,"复制启示录·本我",,,,,True,0,0
262505,"复制涅槃杖·本我",,,,,True,0,0
262506,"复制最终宝典·本我",,,,,True,0,0
262507,"复制圣盾埃癸斯·本我",,,,,True,0,0
262508,"",,,,,False,0,0
262509,"购买道具",,,,,True,0,0
262510,"",,,,,False,0,0
262511,"",,,,,False,0,0
262512,"",,,,,False,0,0
262513,"购买道具",,,,,True,0,0
262514,"",,,,,False,0,0
262515,"购买道具",,,,,True,0,0
262516,"购买道具",,,,,True,0,0
262517,"购买武器",,,,,True,0,0
262518,"购买武器",,,,,True,0,0
262519,"购买工具",,,,,True,0,0
262520,"购买武器",,,,,True,0,0
262521,"购买战斗精英防具",,,,,True,0,0
262522,"购买魔法导师防具",,,,,True,0,0
262523,"购买工具",,,,,True,0,0
262524,"购买武器",,,,,True,0,0
262525,"购买战斗精英防具",,,,,True,0,0
262526,"购买魔法导师防具",,,,,True,0,0
262527,"购买工具",,,,,True,0,0
262528,"购买武器",,,,,True,0,0
262529,"购买战斗精英防具",,,,,True,0,0
262530,"购买魔法导师防具",,,,,True,0,0
262531,"购买工具",,,,,True,0,0
262532,"购买武器",,,,,True,0,0
262533,"购买战斗精英防具",,,,,True,0,0
262534,"购买魔法导师防具",,,,,True,0,0
262536,"购买工具",,,,,True,0,0
262537,"购买武器",,,,,True,0,0
262538,"购买战斗精英防具",,,,,True,0,0
262539,"购买魔法导师防具",,,,,True,0,0
262540,"购买工具",,,,,True,0,0
262541,"购买武器",,,,,True,0,0
262542,"购买战斗精英防具",,,,,True,0,0
262543,"购买魔法导师防具",,,,,True,0,0
262544,"购买能工巧匠及大地使者防具",,,,,True,0,0
262545,"购买工具",,,,,True,0,0
262546,"购买武器",,,,,True,0,0
262547,"购买战斗精英防具",,,,,True,0,0
262548,"购买魔法导师防具",,,,,True,0,0
262549,"购买能工巧匠及大地使者防具",,,,,True,0,0
262550,"购买工具",,,,,True,0,0
262551,"购买武器",,,,,True,0,0
262552,"购买战斗精英防具",,,,,True,0,0
262553,"购买魔法导师防具",,,,,True,0,0
262554,"购买工具",,,,,True,0,0
262555,"购买武器",,,,,True,0,0
262556,"购买战斗精英防具",,,,,True,0,0
262557,"购买魔法导师防具",,,,,True,0,0
262558,"购买道具",,,,,True,23,0
262559,"购买道具",,,,,True,22,0
262560,"",,,,,False,0,0
262561,"",,,,,False,0,0
262562,"",,,,,False,0,0
262564,"购买工具",,,,,True,0,0
262565,"购买武器",,,,,True,0,0
262566,"购买战斗精英防具",,,,,True,0,0
262567,"购买魔法导师防具",,,,,True,0,0
262569,"购买武器",,,,,True,0,0
262570,"购买工具",,,,,True,0,0
262571,"购买武器",,,,,True,0,0
262572,"购买战斗精英防具",,,,,True,0,0
262573,"购买魔法导师防具",,,,,True,0,0
262574,"购买宠物（消耗金币）",,,,,True,0,0
262575,"",,,,,True,28,0
262576,"",,,,,False,0,0
262577,"",,,,,False,0,0
262578,"",,,,,False,0,0
262579,"",,,,,False,0,0
262580,"",,,,,False,0,0
262581,"",,,,,False,0,0
262582,"",,,,,False,0,0
262584,"购买道具",,,,,True,27,0
262585,"购买道具",,,,,True,31,0
262586,"购买道具",,,,,True,32,0
262587,"购买道具",,,,,True,33,0
262588,"购买道具","ui/icon/060000/060412.tex",,,,True,0,0
262603,"",,,,,False,0,0
262604,"",,,,,False,0,0
262605,"",,,,,False,0,0
262606,"",,,,,False,0,0
262607,"",,,,,False,0,0
262608,"",,,,,False,0,0
262609,"购买水壶",,,"DefaultTalk#593139","DefaultTalk#592260",True,0,0
262610,"复制元灵武器·觉醒",,,,,True,0,0
262611,"复制新元灵武器",,,,,True,0,0
262612,"购买道具（消耗金币）",,,,"DefaultTalk#593234",True,0,0
262613,"",,,,,False,0,0
262614,"",,,,,False,0,0
262615,"",,,,,False,0,0
262616,"",,,,,False,0,0
262617,"",,,,,False,0,0
262618,"",,,,,False,0,0
262619,"",,,,,False,0,0
262620,"",,,,,False,0,0
262621,"购买工具",,,,,True,0,0
262622,"购买能工巧匠及大地使者防具",,,,,True,0,0
262623,"",,,,,False,0,0
262624,"",,,,,False,0,0
262625,"复制元灵武器·超导",,,,"DefaultTalk#593415",True,0,0
262626,"再次购买季节活动报酬（红莲节1）",,,,,True,0,0
262627,"再次购买季节活动报酬（红莲节2）",,,,,True,0,0
262628,"再次购买季节活动报酬（守护天节）",,,,,True,0,0
262629,"再次购买季节活动报酬（星芒节）",,,,,True,0,0
262630,"再次购买季节活动报酬（降神节）",,,,,True,0,0
262631,"再次购买季节活动报酬（恋人节）",,,,,True,0,0
262632,"再次购买季节活动报酬（女儿节）",,,,,True,0,0
262633,"再次购买季节活动报酬（彩蛋狩猎）",,,,,True,0,0
262634,"再次购买季节活动报酬（其他）",,,,,True,0,0
262635,"购买道具",,,,,True,0,0
262636,"购买道具",,,,,True,38,0
262637,"购买道具",,,,,True,0,0
262638,"购买道具1",,,,,True,0,0
262639,"购买道具",,,,,True,0,0
262640,"购买战斗饰品",,,,,True,0,0
262641,"购买道具",,,,,True,37,0
262642,"购买道具",,,,,True,0,0
262643,"购买道具",,,,,True,0,0
262644,"购买道具",,,,,True,0,0
262645,"复制百炼成钢的元灵武器",,,,"DefaultTalk#593415",True,0,0
262646,"购买季节活动报酬",,,,,True,43,0
262647,"购买季节活动报酬",,,,,True,44,0
262648,"购买道具（消耗金币）",,,,,True,46,0
262649,"",,,,,False,0,0
262650,"",,,,,False,0,0
262651,"",,,,,False,0,0
262652,"复制元灵武器·灵慧",," 人造元灵终绽放",,,True,0,0
262653,"复制真元灵武器",," 人造元灵搭档",,,True,0,0
262654,"购买道具（室内建材）",,,,,True,0,0
262655,"购买道具（床椅）",,,,,True,0,0
262656,"购买道具（桌台、菜肴）",,,,,True,0,0
262657,"购买道具（柜子、地毯、灯具）",,,,,True,0,0
262658,"购买道具（其他）",,,,,True,0,0
262659,"购买绘画作品（拉诺西亚）",,,,,True,0,0
262660,"购买绘画作品（黑衣森林）",,,,,True,0,0
262661,"购买绘画作品（萨纳兰）",,,,,True,0,0
262662,"购买绘画作品（库尔札斯、摩杜纳）",,,,,True,0,0
262663,"",,,,,True,45,0
262664,"",,,,,True,47,0
262665,"购买季节活动报酬",,,,,True,50,0
262666,"购买季节活动报酬",,,,,True,51,0
262667,"购买季节活动报酬",,,,,True,52,0
262668,"",,,,,True,0,0
262669,"",,,,,True,0,0
262670,"",,,,,True,0,0
262671,"购买拉拉菲尔服装",,,,,True,0,0
262672,"购买鲁加服装",,,,,True,0,0
262673,"购买精灵服装",,,,,True,0,0
262674,"购买人族服装",,,,,True,0,0
262675,"购买猫魅服装",,,,,True,0,0
262676,"购买敖龙服装",,,,,True,0,0
262677,"再次购买骑士装备",,,,,True,0,0
262678,"再次购买战士装备",,,,,True,0,0
262679,"再次购买暗黑骑士装备",,,,,True,0,0
262680,"再次购买武僧装备",,,,,True,0,0
262681,"再次购买龙骑士装备",,,,,True,0,0
262682,"再次购买忍者装备",,,,,True,0,0
262683,"再次购买吟游诗人装备",,,,,True,0,0
262684,"再次购买机工士装备",,,,,True,0,0
262685,"再次购买黑魔法师装备",,,,,True,0,0
262686,"再次购买召唤师装备",,,,,True,0,0
262687,"再次购买白魔法师装备",,,,,True,0,0
262688,"再次购买学者装备",,,,,True,0,0
262689,"再次购买占星术士装备",,,,,True,0,0
262690,"购买道具（庭具、乐谱）",,,,,True,0,0
262691,"购买道具",,,,,True,0,0
262692,"购买道具",,"灰烬一党",,,True,0,0
262693,"购买道具",,"某博物学家的烦恼",,,True,0,0
262694,"购买道具",,"反抗之火？",,,True,0,0
262695,"购买道具",,"光荣之地的血族",,,True,0,0
262696,"购买道具",," 迎风而上的空力团",,,True,0,0
262697,"购买道具",," 美艳的耕民与钓师",,,True,0,0
262698,"购买道具",," 没有名字的骨颌族",,,True,0,0
262699,"购买道具",," 困扰人类的修复团！",,,True,0,0
262700,"购买防具（1～9级）",,,,,True,0,0
262701,"购买防具（10～19级）",,,,,True,0,0
262702,"购买防具（20～29级）",,,,,True,0,0
262703,"购买防具（30～39级）",,,,,True,0,0
262704,"购买防具（40～49级）",,,,,True,0,0
262705,"购买防具（1～9级）",,,,,True,0,0
262706,"购买防具（10～19级）",,,,,True,0,0
262707,"购买防具（20～29级）",,,,,True,0,0
262708,"购买防具（30～39级）",,,,,True,0,0
262709,"购买防具（40～49级）",,,,,True,0,0
262710,"购买防具（1～9级）",,,,,True,0,0
262711,"购买防具（10～19级）",,,,,True,0,0
262712,"购买防具（20～29级）",,,,,True,0,0
262713,"购买防具（30～39级）",,,,,True,0,0
262714,"购买防具（40～49级）",,,,,True,0,0
262715,"购买武器（1～9级）",,,,,True,0,0
262716,"购买武器（10～19级）",,,,,True,0,0
262717,"购买武器（20～29级）",,,,,True,0,0
262718,"购买武器（30～39级）",,,,,True,0,0
262719,"购买武器（40～49级）",,,,,True,0,0
262720,"购买武器（1～9级）",,,,,True,0,0
262721,"购买武器（10～19级）",,,,,True,0,0
262722,"购买武器（20～29级）",,,,,True,0,0
262723,"购买武器（30～39级）",,,,,True,0,0
262724,"购买武器（40～49级）",,,,,True,0,0
262725,"购买工具（1～9级）",,,,,True,0,0
262726,"购买工具（10～19级）",,,,,True,0,0
262727,"购买工具（20～29级）",,,,,True,0,0
262728,"购买工具（30～39级）",,,,,True,0,0
262729,"购买工具（40～49级）",,,,,True,0,0
262730,"购买工具（1～9级）",,,,,True,0,0
262731,"购买工具（10～19级）",,,,,True,0,0
262732,"购买工具（20～29级）",,,,,True,0,0
262733,"购买工具（30～39级）",,,,,True,0,0
262734,"购买工具（40～49级）",,,,,True,0,0
262735,"购买战斗饰品",,,,,True,0,0
262736,"购买能工巧匠及大地使者饰品",,,,,True,0,0
262737,"购买防具（50级）",,,,,True,0,0
262738,"购买防具（52级）",,,,,True,0,0
262739,"购买防具（54级）",,,,,True,0,0
262740,"购买防具（56级）",,,,,True,0,0
262741,"购买防具（58级）",,,,,True,0,0
262743,"购买防具（50级）",,,,,True,0,0
262744,"购买防具（52级）",,,,,True,0,0
262745,"购买防具（54级）",,,,,True,0,0
262746,"购买防具（56级）",,,,,True,0,0
262747,"购买防具（58级）",,,,,True,0,0
262749,"购买防具（50～60级）",,,,,True,0,0
262750,"购买武器（50级）",,,,,True,0,0
262751,"购买武器（52级）",,,,,True,0,0
262752,"购买武器（54级）",,,,,True,0,0
262753,"购买武器（56级）",,,,,True,0,0
262754,"购买武器（58级）",,,,,True,0,0
262756,"购买武器（50级）",,,,,True,0,0
262757,"购买武器（52级）",,,,,True,0,0
262758,"购买武器（54级）",,,,,True,0,0
262759,"购买武器（56级）",,,,,True,0,0
262760,"购买武器（58级）",,,,,True,0,0
262762,"购买工具（50～60级）",,,,,True,0,0
262763,"购买工具（50～60级）",,,,,True,0,0
262764,"购买战斗饰品",,,,,True,0,0
262765,"购买能工巧匠及大地使者饰品",,,,,True,0,0
262766,"购买道具",,,,,True,0,0
262767,"购买道具",,,,,True,0,0
262768,"购买道具",,,,,True,0,0
262769,"购买道具",,,,,True,0,0
262770,"购买道具",,,,,True,0,0
262771,"购买道具",,,,,True,0,0
262772,"购买道具",,,,,True,0,0
262773,"购买道具",,,,,True,0,0
262774,"购买道具",,,,,True,0,0
262775,"购买道具",,,,,True,0,0
262776,"购买道具",,,,,True,0,0
262777,"购买道具",,,,,True,0,0
262778,"购买道具",,,,,True,0,0
262779,"购买道具",,,,,True,0,0
262780,"购买道具",,,,,True,0,0
262781,"购买道具",,,,,True,0,0
262782,"购买道具",,,,,True,0,0
262783,"购买道具",,,,,True,0,0
262784,"购买道具",,,,,True,0,0
262785,"购买道具",,,,,True,0,0
262786,"购买道具",,,,,True,0,0
262787,"购买道具",,,,,True,0,0
262788,"购买道具",,,,,True,0,0
262789,"购买道具",,,,,True,0,0
262790,"购买道具",,,,,True,0,0
262791,"购买道具",,,,,True,0,0
262792,"购买道具",,,,,True,0,0
262793,"购买道具",,,,,True,0,0
262794,"购买道具",,,,,True,0,0
262795,"购买道具",,,,,True,0,0
262796,"购买道具",,,,,True,0,0
262797,"购买道具",,,,,True,0,0
262798,"购买道具",,,,,True,0,0
262799,"购买道具",,,,,True,0,0
262800,"购买道具",,,,,True,0,0
262801,"购买道具",,,,,True,0,0
262802,"购买道具",,,,,True,0,0
262803,"购买道具",,,,,True,0,0
262804,"购买道具",,,,,True,0,0
262805,"购买道具",,,,,True,0,0
262806,"购买道具",,,,,True,0,0
262807,"购买道具",,,,,True,0,0
262808,"购买道具",,,,,True,0,0
262809,"购买道具",,,,,True,0,0
262810,"购买道具",,,,,True,0,0
262811,"购买道具",,,,,True,0,0
262813,"购买道具",,,,,True,0,0
262814,"购买道具",,,,,True,0,0
262817,"购买道具",,,,,True,0,0
262818,"购买道具",,,,,True,0,0
262819,"购买道具",,,,,True,0,0
262820,"购买防具（60级）",,,,,True,0,0
262821,"购买战斗精英防具",,,,,True,0,0
262822,"购买战斗精英防具",,,,,True,0,0
262823,"购买战斗精英防具",,,,,True,0,0
262824,"购买战斗精英防具",,,,,True,0,0
262825,"购买战斗精英防具",,,,,True,0,0
262826,"",,,,,False,0,0
262827,"购买防具（60级）",,,,,True,0,0
262828,"购买魔法导师防具",,,,,True,0,0
262829,"购买魔法导师防具",,,,,True,0,0
262830,"购买魔法导师防具",,,,,True,0,0
262831,"购买魔法导师防具",,,,,True,0,0
262832,"购买魔法导师防具",,,,,True,0,0
262833,"",,,,,False,0,0
