key,0,1,2,3,4,5,6,7,8,9,10,11
15.8,"赤疾风",3,"赤魔法精通II","赤暴风",9,,"赤神圣",0,,"",-1,False
15.9,"赤震雷",9,,"赤核爆",0,,"",0,,"",-1,False
15.10,"赤烈风",9,,"赤神圣",0,,"",0,,"",-1,False
15.11,"鼓励",2,"荆棘环绕预备","荆棘环绕",0,,"",0,,"",-1,False
15.12,"魔元化",2,"光芒四射预备","光芒四射",0,,"",0,,"",-1,False
16.0,"王室亲卫",2,"王室亲卫","解除王室亲卫",0,,"",0,,"",-1,False
16.1,"危险领域",3,"危险领域精通","爆破领域",0,,"",0,,"",-1,False
16.2,"续剑",1,,"",0,,"",0,,"",-1,False
16.3,"石之心",3,"石之心精通","刚玉之心",0,,"",0,,"",-1,False
16.4,"烈牙",8,,"猛兽爪",8,,"凶禽爪",0,,"",-1,False
16.5,"星云",3,"星云精通","大星云",0,,"",0,,"",-1,False
16.6,"血壤",2,"心有灵狮","崛起之心",8,,"支配之心",8,,"终结之心",1,False
16.7,"崛起之心",8,,"支配之心",8,,"终结之心",0,,"",-1,False
16.8,"无情",4,,"音速破",0,,"",0,,"",-1,False
17.0,"标准舞步",1,,"",0,,"",0,,"",-1,False
17.1,"技巧舞步",1,,"",0,,"",0,,"",-1,False
17.2,"瀑泻",8,,"蔷薇曲脚步",0,,"",0,,"",-1,False
17.3,"喷泉",8,,"小鸟交叠跳",0,,"",0,,"",-1,False
17.4,"逆瀑泻",8,,"绿叶小踢腿",0,,"",0,,"",-1,False
17.5,"坠喷泉",8,,"金冠趾尖转",0,,"",0,,"",-1,False
17.6,"风车",8,,"蔷薇曲脚步",0,,"",0,,"",-1,False
17.7,"落刃雨",8,,"小鸟交叠跳",0,,"",0,,"",-1,False
17.8,"升风车",8,,"绿叶小踢腿",0,,"",0,,"",-1,False
17.9,"落血雨",8,,"金冠趾尖转",0,,"",0,,"",-1,False
17.10,"闭式舞姿",2,"闭式舞姿","解除闭式舞姿",0,,"",0,,"",-1,False
17.11,"即兴表演",2,"即兴表演","即兴表演结束",0,,"",0,,"",-1,False
17.12,"剑舞",4,,"拂晓舞",0,,"",0,,"",-1,False
17.13,"进攻之探戈",2,"流星舞预备","流星舞",0,,"",0,,"",-1,False
17.14,"",0,,"",0,,"",0,,"",-1,False
18.0,"播魂种",2,"播魂种","收获月",0,,"",0,,"",-1,False
18.1,"隐匿挥割",2,"绞决效果提高","绞决爪",2,"缢杀效果提高","缢杀爪",9,,"夜游魂切割",-1,False
18.2,"束缚挥割",9,,"夜游魂钐割",0,,"",0,,"",-1,False
18.3,"地狱入境",9,,"回退",0,,"",0,,"",-1,False
18.4,"地狱出境",9,,"回退",0,,"",0,,"",-1,False
18.5,"绞决",2,"处刑人","绞决处刑",9,,"虚无收割",0,,"",-1,False
18.6,"缢杀",2,"处刑人","缢杀处刑",9,,"交错收割",0,,"",-1,False
18.7,"断首",2,"处刑人","断首处刑",9,,"阴冷收割",0,,"",-1,False
18.8,"暴食",2,"祭牲预备","祭牲",0,,"",0,,"",-1,False
18.9,"团契",2,"完人预备","完人",0,,"",0,,"",-1,False
19.0,"注药",1,,"",0,,"",0,,"",-1,False
19.1,"诊断",8,,"均衡诊断",0,,"",0,,"",-1,False
19.2,"预后",8,,"均衡预后",8,,"均衡预后II",0,,"",-1,False
19.3,"发炎",3,"攻击魔法精通","发炎II",3,"攻击魔法精通II","发炎III",0,,"",-1,False
19.4,"失衡",3,"攻击魔法精通II","失衡II",8,,"均衡失衡",0,,"",-1,False
19.5,"箭毒",3,"攻击魔法精通II","箭毒II",0,,"",0,,"",-1,False
19.6,"自生",3,"自生精通","自生II",0,,"",0,,"",-1,False
19.7,"",0,,"",0,,"",0,,"",-1,False
19.8,"",0,,"",0,,"",0,,"",-1,False
20.0,"咬噬尖齿",1,,"",0,,"",0,,"",-1,False
20.1,"穿裂尖齿",1,,"",0,,"",0,,"",-1,False
20.2,"咬噬尖牙",1,,"猛袭利牙",0,,"乱击獠牙",0,,"祖灵之牙一式",-1,False
20.3,"穿裂尖牙",1,,"疾速利牙",0,,"乱裂獠牙",0,,"祖灵之牙二式",-1,False
20.4,"猛袭盘蛇",1,,"祖灵之牙三式",0,,"",0,,"",-1,False
20.5,"疾速盘蛇",1,,"祖灵之牙四式",0,,"",0,,"",-1,False
20.6,"猛袭盘蝰",1,,"祖灵之牙三式",0,,"",0,,"",-1,False
20.7,"疾速盘蝰",1,,"祖灵之牙四式",0,,"",0,,"",-1,False
20.8,"祖灵降临",1,,"祖灵大蛇牙",0,,"",0,,"",-1,False
20.9,"蛇尾术",1,,"",0,,"",0,,"",-1,False
20.10,"双牙连术",1,,"",0,,"",0,,"",-1,False
20.11,"双牙乱术",1,,"",0,,"",0,,"",-1,False
21.0,"火炎之红",1,,"疾风之绿",1,,"流水之蓝",0,,"",-1,False
21.1,"冰结之蓝青",1,,"飞石之纯黄",1,,"闪雷之品红",0,,"",-1,False
21.2,"烈炎之红",1,,"烈风之绿",1,,"激水之蓝",0,,"",-1,False
21.3,"冰冻之蓝青",1,,"坚石之纯黄",1,,"震雷之品红",0,,"",-1,False
21.4,"动物彩绘",1,,"",0,,"",0,,"",-1,False
21.5,"武器彩绘",4,,"重锤彩绘",0,,"",0,,"",-1,False
21.6,"风景彩绘",4,,"星空彩绘",0,,"",0,,"",-1,False
21.7,"动物构想",1,,"",0,,"",0,,"",-1,False
21.8,"武器构想",8,,"重锤构想",0,,"",0,,"",-1,False
21.9,"风景构想",8,,"星空构想",0,,"",0,,"",-1,False
21.10,"莫古力激流",4,,"马蒂恩惩罚",0,,"",0,,"",-1,False
21.11,"重锤敲章",4,,"重锤掠刷",4,,"重锤抛光",0,,"",-1,False
21.12,"坦培拉涂层",7,"坦培拉涂层","油性坦培拉涂层",0,,"",0,,"",-1,False
22.0,"抛竿",1,,"歇竿",0,,"",0,,"",-1,False
23.0,"先锋剑",2,"赎罪剑预备","赎罪剑",2,"祈告剑预备","祈告剑",2,"葬送剑预备","葬送剑",-1,False
23.1,"暴乱剑",2,"赎罪剑预备","赎罪剑",2,"祈告剑预备","祈告剑",2,"葬送剑预备","葬送剑",-1,False
23.2,"王权剑",2,"赎罪剑预备","赎罪剑",2,"祈告剑预备","祈告剑",2,"葬送剑预备","葬送剑",-1,False
23.3,"绝对统治",2,"悔罪预备","悔罪",0,,"",0,,"",-1,False
23.4,"列阵",2,"信念之剑预备","信念之剑",10,,"真理之剑",10,,"英勇之剑",-1,False
24.0,"金刚极意",2,"金刚神髓","金刚转轮",0,,"",0,,"",-1,False
24.1,"斗气弹",2,"乾坤斗气弹预备","乾坤斗气弹",0,,"",0,,"",-1,False
25.0,"重劈",2,"原初的解放","裂石飞环",0,,"",0,,"",-1,False
25.1,"凶残裂",2,"原初的解放","裂石飞环",0,,"",0,,"",-1,False
25.2,"暴风斩",2,"原初的解放","裂石飞环",0,,"",0,,"",-1,False
25.3,"蛮荒崩裂",2,"尽毁预备","尽毁",0,,"",0,,"",-1,False
25.4,"献身",2,"狂魂预备","狂魂",0,,"",0,,"",-1,False
25.5,"原初的血气",2,"混沌旋风预备","混沌旋风",0,,"",0,,"",-1,False
25.6,"原初的怒号",2,"原初的怒震预备","原初的怒震",0,,"",0,,"",-1,False
26.0,"龙眼雷电",2,"苍穹刺预备","苍穹刺",2,"渡星冲预备","渡星冲",0,,"",-1,False
26.1,"龙牙龙爪",2,"苍穹刺预备","苍穹刺",2,"渡星冲预备","渡星冲",0,,"",-1,False
26.2,"龙尾大回旋",2,"苍穹刺预备","苍穹刺",2,"渡星冲预备","渡星冲",0,,"",-1,False
26.3,"云蒸龙变",2,"苍穹刺预备","苍穹刺",2,"渡星冲预备","渡星冲",0,,"",-1,False
26.4,"武神枪",2,"死者之岸预备","死者之岸",0,,"",0,,"",-1,False
26.5,"回避跳跃",2,"天龙眼","天龙点睛",0,,"",0,,"",-1,False
26.6,"冲天",2,"冲天","天穹破碎",0,,"",0,,"",-1,False
27.0,"强劲射击",2,"诗心","完美音调",0,,"",0,,"",-1,False
27.1,"绝峰箭",2,"爆破箭预备","爆破箭",0,,"",0,,"",-1,False
27.2,"英雄的幻想曲",2,"英雄的返场余音预备","英雄的返场余音",0,,"",0,,"",-1,False
27.3,"和弦箭",4,,"和弦箭",4,,"和弦箭",4,,"和弦箭",-1,False
28.0,"炽天强袭",2,"闪飒预备","闪飒",0,,"",0,,"",-1,False
28.1,"救疗",2,"愈疗预备","愈疗",0,,"",0,,"",-1,False
29.0,"火炎",1,,"",0,,"",0,,"",-1,False
29.1,"冰结",1,,"",0,,"",0,,"",-1,False
29.2,"元素天赋",4,,"烈火环",4,,"寒冰环",0,,"",-1,False
29.3,"灵魂共鸣",4,,"耀星",4,,"霜星",0,,"",-1,False
29.4,"",0,,"",0,,"",0,,"",-1,False
30.0,"毁荡",2,"龙神附体","星极脉冲",2,"不死鸟附体","灵泉之炎",2,"毁绝预备","毁绝",-1,False
30.1,"龙神召唤",2,"龙神附体","死星核爆",0,,"",0,,"",-1,False
30.2,"不死鸟召唤",2,"不死鸟附体","炼狱之炎",0,,"",0,,"",-1,False
30.3,"深红旋风",2,"深红强袭预备","深红强袭",0,,"",0,,"",-1,False
31.0,"极炎法",2,"炽天附体","炽天的光环",0,,"",0,,"",-1,False
31.1,"炽天附体",2,"炽天附体","降临之章",0,,"",0,,"",-1,False
32.0,"双刃旋",1,,"",0,,"",0,,"",-1,False
32.1,"绝风",1,,"",0,,"",0,,"",-1,False
32.2,"旋风刃",1,,"",0,,"",0,,"",-1,False
32.3,"风魔手里剑",2,"三印自在","冰晶乱流之术",0,,"",0,,"",-1,False
32.4,"三印自在",2,"三印自在","命水",0,,"",0,,"",-1,False
32.5,"介毒之术",2,"三印自在","劫火灭却之术",0,,"",0,,"",-1,False
32.6,"分身之术",2,"三印自在","风遁之术",0,,"",0,,"",-1,False
32.7,"缩地",2,"三印自在","土遁之术",0,,"",0,,"",-1,False
32.8,"星遁天诛",2,"星遁天诛预备","星遁天诛",0,,"",0,,"",-1,False
33.0,"蓄力冲击",2,"过热","烈焰弹",0,,"",0,,"",-1,False
33.1,"钻头",2,"毒菌冲击启动","毒菌冲击",2,"空气锚启动","空气锚",2,"回转飞锯启动","回转飞锯",-1,False
33.2,"野火",2,"野火","起爆",0,,"",0,,"",-1,False
34.0,"重斩",4,,"血红乱",4,,"报应",4,,"戮山",-1,False
34.1,"吸收斩",4,,"血红乱",4,,"报应",4,,"戮山",-1,False
34.2,"噬魂斩",4,,"血红乱",4,,"报应",4,,"戮山",-1,False
34.3,"寂灭",2,"インペイルメント実行可","刺穿",0,,"",0,,"",-1,False
34.4,"腐秽大地",2,"腐秽大地","腐秽黑暗",0,,"",0,,"",-1,False
34.5,"暗影使者",2,"暗技","暗影使者",0,,"",0,,"",-1,False
34.6,"夜昏",2,"掠影的蔑视预备","掠影的蔑视",0,,"",0,,"",-1,False
35.0,"双重咏唱",4,,"落陷凶星",4,,"吉星相位",4,,"中重力",-1,False
35.1,"小奥秘卡",2,"王冠之贵妇","王冠之贵妇",2,"王冠之领主","王冠之领主",0,,"",-1,False
35.2,"大宇宙",12,"大宇宙","小宇宙",0,,"",0,,"",-1,False
35.3,"本轮",2,"逆行预备","逆行",0,,"",0,,"",-1,False
35.4,"星河漫天",2,"神谕预备","神谕",0,,"",0,,"",-1,False
36.0,"雪风",2,"回天","冰雪",0,,"",0,,"",-1,False
36.1,"月光",2,"回天","满月",0,,"",0,,"",-1,False
36.2,"花车",2,"回天","樱花",0,,"",0,,"",-1,False
36.3,"奥义斩浪",4,,"回返斩浪",0,,"",0,,"",-1,False
36.4,"明镜止水",2,"天道雪月花预备","天道雪月花",4,,"天道回返雪月花",0,,"",-1,False
36.5,"必杀剑·地天",2,"残心预备","残心",0,,"",0,,"",-1,False
36.6,"",0,,"",0,,"",0,,"",-1,False
37.0,"激荡",2,"连续咏唱","显贵冲击",0,,"",0,,"",-1,False
37.1,"魔回刺",10,,"魔交击斩",10,,"魔连攻",10,,"焦热",-1,False
37.2,"鼓励",2,"光芒四射预备","光芒四射",0,,"",0,,"",-1,False
37.3,"剑身强部",2,"荆棘环绕预备","荆棘环绕",0,,"",0,,"",-1,False
37.4,"",0,,"",0,,"",0,,"",-1,False
38.0,"烈牙",8,,"猛兽爪",8,,"凶禽爪",0,,"",-1,False
38.1,"利刃斩",2,"晶壤","爆发击",0,,"",0,,"",-1,False
38.2,"残暴弹",2,"晶壤","爆发击",0,,"",0,,"",-1,False
38.3,"迅连斩",2,"晶壤","爆发击",0,,"",0,,"",-1,False
38.4,"续剑",1,,"",0,,"",0,,"",-1,False
38.5,"连续剑",2,"连续剑","终结击",0,,"",0,,"",-1,False
38.6,"",0,,"",0,,"",0,,"",-1,False
39.0,"瀑泻",4,,"逆瀑泻",4,,"剑舞",4,,"拂晓舞",-1,False
39.1,"喷泉",4,,"坠喷泉",4,,"剑舞",4,,"拂晓舞",-1,False
39.2,"刃舞",2,"刃舞","刃舞·终",0,,"",0,,"",-1,False
39.3,"",0,,"",0,,"",0,,"",-1,False
40.0,"切割",2,"断首处刑预备","断首处刑",4,,"虚无收割",4,,"交错收割",-1,False
40.1,"增盈切割",2,"断首处刑预备","断首处刑",4,,"虚无收割",4,,"交错收割",-1,False
40.2,"地狱切割",2,"断首处刑预备","断首处刑",4,,"虚无收割",4,,"交错收割",-1,False
40.3,"束缚挥割",2,"夜游魂","夜游魂钐割",0,,"",0,,"",-1,False
40.4,"斩首令",2,"斩首令","命运既定",0,,"",0,,"",-1,False
40.5,"地狱入境",2,"回退预备","回退",0,,"",0,,"",-1,False
40.6,"暗夜游魂",2,"夜游魂","团契",2,"完人预备","完人",0,,"",-1,False
40.7,"",0,,"",0,,"",0,,"",-1,False
41.0,"注药III",2,"均衡","均衡注药III",0,,"",0,,"",-1,False
41.1,"箭毒",2,"蛇刺","箭毒II",0,,"",0,,"",-1,False
