key,0,1,2,3,4,5,6,7,8,9,10
8,"寻宝","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","解读任意陈旧的地图，开启宝箱。","","ui/icon/111000/111042.tex",0,,66747,0,0
9,"怪物狩猎","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","完成<Sheet(EventItem,<Sheet(MobHuntOrderType,IntegerParameter(5),2)/>,0)/>。","","ui/icon/111000/111041.tex",0,,0,99,0
10,"钓鱼","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","钓上<Sheet(Item,<Sheet(FishParameter,IntegerParameter(5),4)/>,0)/>。","","ui/icon/111000/111043.tex",0,,66643,0,0
11,"机遇任务","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","在任意<Sheet(ContentType,IntegerParameter(2),0)/>中获得金碟币。","各种机遇任务给予的奖励数量不同。
详情可打开“确认奖励详情”查看。","ui/icon/111000/111046.tex",0,,65970,0,0
12,"危命任务","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","<If(Equal(IntegerParameter(4),2))>合计完成<Sheet(PlaceName,<Sheet(TerritoryType,IntegerParameter(5),5)/>,0)/>或<Sheet(PlaceName,<Sheet(TerritoryType,IntegerParameter(6),5)/>,0)/>的<Sheet(ContentType,IntegerParameter(2),0)/><Value>IntegerParameter(8)</Value>次。<Else/>完成<Sheet(PlaceName,<Sheet(TerritoryType,IntegerParameter(5),5)/>,0)/>的<Sheet(ContentType,IntegerParameter(2),0)/><Value>IntegerParameter(8)</Value>次。</If>","","ui/icon/111000/111045.tex",0,,0,0,0
13,"","","","","",,0,,0,0,0
14,"寻宝","寻宝：宝物库","寻宝：宝物库
<Value>IntegerParameter(7)</Value>级","挑战<Value>IntegerParameter(8)</Value>次通过寻宝传送魔纹进入的宝物库
※中途退出宝物库时不会计入挑战次数","","ui/icon/111000/111047.tex",0,,0,0,179
15,"禁地优雷卡","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","讨伐<Sheet(PublicContent,IntegerParameter(5),3)/>的恶名精英<Value>IntegerParameter(8)</Value>个。","",,0,,0,0,283
16,"天佑女王","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","完成<Sheet(PublicContent,IntegerParameter(5),3)/>的紧急遭遇战<Value>IntegerParameter(8)</Value>次。","",,0,,0,0,735
17,"假面狂欢","<If(GreaterThan(IntegerParameter(1),0))>假面狂欢<Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))>假面狂欢<Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","突破任意假面狂欢关卡。","","ui/icon/112000/112332.tex",7735774,,68734,0,610
18,"开拓无人岛","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","在<Sheet(ContentType,IntegerParameter(2),0)/>采集开拓素材<Value>IntegerParameter(8)</Value>次。","","ui/icon/101000/101184.tex",9323110,,70179,0,0
19,"特殊迷宫探索","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","完成<Value>IntegerParameter(8)</Value>次<Sheet(InstanceContent,IntegerParameter(5),3)/>。","","ui/icon/111000/111042.tex",0,,0,0,0
20,"老主顾交易","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","完成任意<Value>IntegerParameter(8)</Value>次老主顾交易。","","ui/icon/111000/111048.tex",0,,67634,0,0
21,"友好部族任务","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","完成任意<Value>IntegerParameter(8)</Value>次友好部族日常任务。","","ui/icon/111000/111049.tex",0,,66488,0,0
22,"对战","<If(GreaterThan(IntegerParameter(1),0))>水晶冲突<Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))>水晶冲突<Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","参加水晶冲突的练习赛并留下成绩","","ui/icon/112000/112471.tex",0,,0,0,835
23,"金碟游乐场","<If(GreaterThan(IntegerParameter(1),0))>陆行鸟竞赛<Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))>陆行鸟竞赛<Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","参加<Value>IntegerParameter(8)</Value>次陆行鸟竞赛。","","ui/icon/112000/112295.tex",0,,66101,0,0
24,"天书奇谈","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>","<If(GreaterThan(IntegerParameter(1),0))><Sheet(ContentType,IntegerParameter(2),0)/><Else/>？？？？</If>
<Value>IntegerParameter(7)</Value>级","收集<Value>IntegerParameter(8)</Value>个天书奇谈的印花。","","ui/icon/111000/111050.tex",6526530,,67928,0,0
